reserva_id,numero_passagem,assento,classe,emitida_em
3034,TKT-03034,10D,ECONOMICA,2026-02-24 08:50:32+00:00
3035,TKT-03035,11D,PRIMEIRA_CLASSE,2025-12-13 22:11:00+00:00
3036,TKT-03036,35C,ECONOMICA,2026-01-06 00:43:43+00:00
3037,TKT-03037,37F,EXECUTIVA,2026-02-23 13:35:38+00:00
3038,TKT-03038,39E,PRIMEIRA_CLASSE,2025-12-20 09:36:30+00:00
3039,TKT-03039,37E,ECONOMICA,2026-03-04 17:22:10+00:00
3040,TKT-03040,34F,EXECUTIVA,2025-07-17 19:13:21+00:00
3041,TKT-03041,16A,PRIMEIRA_CLASSE,2026-01-30 10:05:49+00:00
3042,TKT-03042,34C,ECONOMICA,2025-07-11 13:27:34+00:00
3043,TKT-03043,18F,EXECUTIVA,2025-07-21 10:20:09+00:00
3044,TKT-03044,30D,ECONOMICA,2025-10-14 11:30:25+00:00
3045,TKT-03045,6B,PRIMEIRA_CLASSE,2025-10-03 00:46:15+00:00
3046,TKT-03046,16E,EXECUTIVA,2025-07-13 15:35:08+00:00
3047,TKT-03047,40C,ECONOMICA,2026-01-24 23:08:18+00:00
3048,TKT-03048,18D,PRIMEIRA_CLASSE,2025-07-30 23:25:48+00:00
3049,TKT-03049,39F,EXECUTIVA,2026-05-28 18:14:53+00:00
3050,TKT-03050,19A,EXECUTIVA,2025-10-15 12:41:19+00:00
3051,TKT-03051,6C,PRIMEIRA_CLASSE,2025-06-23 17:41:07+00:00
3052,TKT-03052,33C,ECONOMICA,2026-04-28 06:56:31+00:00
3053,TKT-03053,25B,EXECUTIVA,2026-01-18 07:41:59+00:00
3054,TKT-03054,32A,EXECUTIVA,2026-05-09 17:40:56+00:00
3055,TKT-03055,29D,ECONOMICA,2026-05-04 11:19:28+00:00
3056,TKT-03056,36C,ECONOMICA,2026-01-23 21:56:37+00:00
3057,TKT-03057,32D,PRIMEIRA_CLASSE,2026-05-06 20:38:02+00:00
3058,TKT-03058,23C,ECONOMICA,2025-07-10 13:35:49+00:00
3059,TKT-03059,17F,PRIMEIRA_CLASSE,2025-12-10 12:39:50+00:00
3060,TKT-03060,7A,PRIMEIRA_CLASSE,2025-07-20 22:54:10+00:00
3061,TKT-03061,36A,ECONOMICA,2025-10-21 20:12:33+00:00
3062,TKT-03062,4D,PRIMEIRA_CLASSE,2025-11-09 17:18:51+00:00
3063,TKT-03063,7B,ECONOMICA,2025-11-22 00:30:57+00:00
3064,TKT-03064,36E,ECONOMICA,2026-01-09 09:33:40+00:00
3065,TKT-03065,14F,EXECUTIVA,2025-10-08 01:49:32+00:00
3066,TKT-03066,8C,PRIMEIRA_CLASSE,2025-07-10 06:14:51+00:00
3067,TKT-03067,25C,EXECUTIVA,2025-11-23 19:34:40+00:00
3068,TKT-03068,14F,ECONOMICA,2025-09-06 06:21:20+00:00
3069,TKT-03069,21C,PRIMEIRA_CLASSE,2025-10-16 22:48:52+00:00
3070,TKT-03070,39A,EXECUTIVA,2026-01-26 02:34:33+00:00
3071,TKT-03071,26B,ECONOMICA,2025-08-09 16:14:40+00:00
3072,TKT-03072,28E,EXECUTIVA,2025-11-30 15:02:28+00:00
3073,TKT-03073,24F,PRIMEIRA_CLASSE,2025-07-26 08:19:35+00:00
3074,TKT-03074,19A,ECONOMICA,2025-10-24 13:07:49+00:00
3075,TKT-03075,5E,PRIMEIRA_CLASSE,2025-12-02 16:24:51+00:00
3076,TKT-03076,6D,EXECUTIVA,2026-02-27 21:06:11+00:00
3077,TKT-03077,27D,PRIMEIRA_CLASSE,2026-03-18 14:28:09+00:00
3078,TKT-03078,17B,PRIMEIRA_CLASSE,2025-08-27 01:03:05+00:00
3079,TKT-03079,17A,EXECUTIVA,2026-05-06 03:43:21+00:00
3080,TKT-03080,9E,EXECUTIVA,2025-07-13 18:21:05+00:00
3081,TKT-03081,34C,EXECUTIVA,2025-06-15 10:08:06+00:00
3082,TKT-03082,21A,EXECUTIVA,2025-06-22 22:12:09+00:00
3083,TKT-03083,38B,ECONOMICA,2026-01-26 16:50:23+00:00
3084,TKT-03084,10F,PRIMEIRA_CLASSE,2025-10-05 12:12:07+00:00
3085,TKT-03085,15B,PRIMEIRA_CLASSE,2025-10-07 16:42:01+00:00
3086,TKT-03086,16A,ECONOMICA,2026-03-17 22:15:06+00:00
3087,TKT-03087,19B,EXECUTIVA,2025-06-17 20:58:50+00:00
3088,TKT-03088,27E,PRIMEIRA_CLASSE,2025-08-24 01:56:40+00:00
3089,TKT-03089,33F,PRIMEIRA_CLASSE,2026-05-28 02:58:30+00:00
3090,TKT-03090,23E,PRIMEIRA_CLASSE,2026-04-16 12:11:27+00:00
3091,TKT-03091,5C,PRIMEIRA_CLASSE,2026-03-18 20:45:42+00:00
3092,TKT-03092,36D,PRIMEIRA_CLASSE,2026-02-27 14:19:16+00:00
3093,TKT-03093,13C,ECONOMICA,2025-09-22 22:20:44+00:00
3094,TKT-03094,1E,EXECUTIVA,2026-01-26 15:35:01+00:00
3095,TKT-03095,24E,PRIMEIRA_CLASSE,2025-06-11 22:00:44+00:00
3096,TKT-03096,10C,EXECUTIVA,2025-08-03 19:26:43+00:00
3097,TKT-03097,10E,ECONOMICA,2025-12-15 04:15:03+00:00
3098,TKT-03098,13A,PRIMEIRA_CLASSE,2025-06-03 22:49:00+00:00
3099,TKT-03099,38E,ECONOMICA,2026-01-20 21:19:41+00:00
3100,TKT-03100,1E,ECONOMICA,2026-01-24 21:27:18+00:00
3101,TKT-03101,16C,EXECUTIVA,2025-10-03 04:28:39+00:00
3102,TKT-03102,16A,ECONOMICA,2025-11-10 10:36:05+00:00
3103,TKT-03103,39F,EXECUTIVA,2025-11-21 18:22:28+00:00
3104,TKT-03104,23D,PRIMEIRA_CLASSE,2026-05-09 06:44:23+00:00
3105,TKT-03105,31E,EXECUTIVA,2025-08-20 15:46:02+00:00
3106,TKT-03106,40E,ECONOMICA,2025-11-15 13:01:05+00:00
3107,TKT-03107,20F,EXECUTIVA,2025-08-02 01:05:27+00:00
3108,TKT-03108,34F,EXECUTIVA,2026-02-14 06:53:56+00:00
3109,TKT-03109,13C,EXECUTIVA,2025-11-17 04:32:12+00:00
3110,TKT-03110,19A,EXECUTIVA,2025-07-11 21:38:51+00:00
3111,TKT-03111,18E,ECONOMICA,2025-12-06 00:18:49+00:00
3112,TKT-03112,20B,ECONOMICA,2025-07-08 17:48:14+00:00
3113,TKT-03113,2B,PRIMEIRA_CLASSE,2026-02-06 20:27:24+00:00
3114,TKT-03114,21A,ECONOMICA,2026-01-12 14:34:59+00:00
3115,TKT-03115,36D,ECONOMICA,2025-08-16 21:16:38+00:00
3116,TKT-03116,29F,PRIMEIRA_CLASSE,2025-07-02 18:50:06+00:00
3117,TKT-03117,40E,PRIMEIRA_CLASSE,2026-03-03 20:02:16+00:00
3118,TKT-03118,19F,EXECUTIVA,2025-10-11 12:32:47+00:00
3119,TKT-03119,39E,EXECUTIVA,2026-05-08 19:27:33+00:00
3120,TKT-03120,31D,PRIMEIRA_CLASSE,2026-03-22 06:28:55+00:00
3121,TKT-03121,23B,ECONOMICA,2025-07-17 14:54:09+00:00
3122,TKT-03122,12A,ECONOMICA,2025-11-14 13:57:55+00:00
3123,TKT-03123,40D,EXECUTIVA,2026-02-01 10:46:30+00:00
3124,TKT-03124,33A,EXECUTIVA,2025-11-03 00:34:48+00:00
3125,TKT-03125,37A,PRIMEIRA_CLASSE,2025-09-30 11:01:29+00:00
3126,TKT-03126,3E,EXECUTIVA,2025-06-11 20:22:01+00:00
3127,TKT-03127,26E,EXECUTIVA,2025-11-01 08:48:30+00:00
3128,TKT-03128,1B,EXECUTIVA,2025-09-10 16:02:39+00:00
3129,TKT-03129,15D,EXECUTIVA,2025-07-06 22:01:29+00:00
3130,TKT-03130,29C,EXECUTIVA,2026-02-21 04:18:00+00:00
3131,TKT-03131,28C,EXECUTIVA,2026-05-27 06:24:47+00:00
3132,TKT-03132,30C,ECONOMICA,2026-05-11 18:05:27+00:00
3133,TKT-03133,28B,ECONOMICA,2025-08-19 09:16:27+00:00
3134,TKT-03134,23E,PRIMEIRA_CLASSE,2025-08-22 10:39:57+00:00
3135,TKT-03135,20F,PRIMEIRA_CLASSE,2025-11-12 00:09:43+00:00
3136,TKT-03136,33E,ECONOMICA,2025-12-03 04:01:51+00:00
3137,TKT-03137,16B,PRIMEIRA_CLASSE,2026-01-29 18:27:27+00:00
3138,TKT-03138,8F,ECONOMICA,2026-02-19 00:57:35+00:00
3139,TKT-03139,26A,EXECUTIVA,2026-02-21 16:59:07+00:00
3140,TKT-03140,11C,EXECUTIVA,2025-11-28 21:12:38+00:00
3141,TKT-03141,10C,ECONOMICA,2025-08-13 07:37:09+00:00
3142,TKT-03142,7A,PRIMEIRA_CLASSE,2026-02-19 06:22:31+00:00
3143,TKT-03143,27F,EXECUTIVA,2025-12-08 20:05:47+00:00
3144,TKT-03144,27E,ECONOMICA,2026-02-26 18:19:00+00:00
3145,TKT-03145,34C,EXECUTIVA,2025-09-22 02:15:59+00:00
3146,TKT-03146,25F,PRIMEIRA_CLASSE,2025-08-25 22:48:04+00:00
3147,TKT-03147,11D,PRIMEIRA_CLASSE,2025-10-19 12:14:38+00:00
3148,TKT-03148,27F,EXECUTIVA,2025-07-03 10:33:21+00:00
3149,TKT-03149,23F,ECONOMICA,2026-04-28 03:23:24+00:00
3150,TKT-03150,11F,PRIMEIRA_CLASSE,2026-04-29 00:12:32+00:00
3151,TKT-03151,28F,PRIMEIRA_CLASSE,2025-07-06 13:00:39+00:00
3152,TKT-03152,13A,ECONOMICA,2025-09-01 23:42:22+00:00
3153,TKT-03153,13D,EXECUTIVA,2026-02-10 20:19:10+00:00
3154,TKT-03154,40A,ECONOMICA,2026-02-13 06:29:37+00:00
3155,TKT-03155,27D,EXECUTIVA,2025-07-21 17:28:07+00:00
3156,TKT-03156,12A,EXECUTIVA,2026-05-19 15:22:07+00:00
3157,TKT-03157,22F,PRIMEIRA_CLASSE,2026-01-09 21:58:30+00:00
3158,TKT-03158,1F,ECONOMICA,2025-06-12 18:04:40+00:00
3159,TKT-03159,6C,ECONOMICA,2026-03-02 15:46:11+00:00
3160,TKT-03160,28F,ECONOMICA,2025-11-15 14:32:24+00:00
3161,TKT-03161,28D,PRIMEIRA_CLASSE,2025-08-02 09:07:05+00:00
3162,TKT-03162,12D,EXECUTIVA,2025-09-18 00:32:45+00:00
3163,TKT-03163,31D,EXECUTIVA,2025-10-01 17:26:13+00:00
3164,TKT-03164,27C,PRIMEIRA_CLASSE,2025-06-03 09:20:50+00:00
3165,TKT-03165,6C,PRIMEIRA_CLASSE,2026-04-27 16:57:44+00:00
3166,TKT-03166,35D,EXECUTIVA,2026-05-12 02:51:34+00:00
3167,TKT-03167,2E,PRIMEIRA_CLASSE,2025-09-18 15:20:36+00:00
3168,TKT-03168,38C,ECONOMICA,2025-09-03 05:59:59+00:00
3169,TKT-03169,27F,PRIMEIRA_CLASSE,2026-02-08 03:28:18+00:00
3170,TKT-03170,25C,EXECUTIVA,2025-11-27 04:56:27+00:00
3171,TKT-03171,4E,PRIMEIRA_CLASSE,2025-08-30 06:07:19+00:00
3172,TKT-03172,31B,ECONOMICA,2025-12-29 16:45:44+00:00
3173,TKT-03173,4D,ECONOMICA,2025-07-10 10:22:40+00:00
3174,TKT-03174,33C,PRIMEIRA_CLASSE,2025-12-12 02:23:16+00:00
3175,TKT-03175,29D,ECONOMICA,2026-02-08 16:17:30+00:00
3176,TKT-03176,13D,ECONOMICA,2025-12-19 19:42:14+00:00
3177,TKT-03177,6B,PRIMEIRA_CLASSE,2025-09-06 03:18:31+00:00
3178,TKT-03178,29D,ECONOMICA,2025-11-30 23:29:38+00:00
3179,TKT-03179,40D,PRIMEIRA_CLASSE,2025-08-13 13:13:15+00:00
3180,TKT-03180,27F,EXECUTIVA,2026-05-28 06:35:52+00:00
3181,TKT-03181,31F,ECONOMICA,2025-11-22 18:07:16+00:00
3182,TKT-03182,2E,EXECUTIVA,2026-02-03 12:14:03+00:00
3183,TKT-03183,6C,EXECUTIVA,2025-06-23 20:33:02+00:00
3184,TKT-03184,19B,PRIMEIRA_CLASSE,2025-09-22 07:35:11+00:00
3185,TKT-03185,19A,PRIMEIRA_CLASSE,2025-09-20 06:40:54+00:00
3186,TKT-03186,20F,ECONOMICA,2025-12-12 03:36:45+00:00
3187,TKT-03187,9A,ECONOMICA,2025-07-28 09:21:51+00:00
3188,TKT-03188,2D,EXECUTIVA,2026-02-10 11:51:58+00:00
3189,TKT-03189,37F,EXECUTIVA,2025-07-10 01:06:01+00:00
3190,TKT-03190,1C,EXECUTIVA,2025-06-14 01:27:49+00:00
3191,TKT-03191,24C,EXECUTIVA,2026-03-17 19:01:29+00:00
3192,TKT-03192,30F,ECONOMICA,2025-07-04 07:48:31+00:00
3193,TKT-03193,23C,PRIMEIRA_CLASSE,2025-09-16 06:49:06+00:00
3194,TKT-03194,6C,PRIMEIRA_CLASSE,2026-01-31 02:17:40+00:00
3195,TKT-03195,35A,PRIMEIRA_CLASSE,2025-08-23 01:47:17+00:00
3196,TKT-03196,24E,EXECUTIVA,2026-01-06 07:03:06+00:00
3197,TKT-03197,40D,EXECUTIVA,2025-06-08 05:37:01+00:00
3198,TKT-03198,5D,ECONOMICA,2025-06-13 00:47:41+00:00
3199,TKT-03199,8D,ECONOMICA,2026-01-05 02:11:41+00:00
3200,TKT-03200,17B,EXECUTIVA,2026-01-15 17:40:00+00:00
3201,TKT-03201,11D,ECONOMICA,2026-04-11 17:37:03+00:00
3202,TKT-03202,11C,ECONOMICA,2025-06-10 02:33:19+00:00
3203,TKT-03203,18D,EXECUTIVA,2026-03-04 16:40:57+00:00
3204,TKT-03204,39A,ECONOMICA,2026-02-27 00:44:47+00:00
3205,TKT-03205,12E,EXECUTIVA,2026-05-27 19:42:50+00:00
3206,TKT-03206,3D,PRIMEIRA_CLASSE,2025-10-30 07:29:09+00:00
3207,TKT-03207,21B,EXECUTIVA,2026-04-16 15:55:22+00:00
3208,TKT-03208,30A,EXECUTIVA,2025-11-10 10:55:02+00:00
3209,TKT-03209,7B,EXECUTIVA,2025-06-03 14:59:56+00:00
3210,TKT-03210,27C,EXECUTIVA,2026-05-26 15:05:28+00:00
3211,TKT-03211,34F,PRIMEIRA_CLASSE,2025-11-18 07:50:36+00:00
3212,TKT-03212,5A,EXECUTIVA,2026-04-17 09:12:37+00:00
3213,TKT-03213,39E,EXECUTIVA,2025-10-18 03:14:10+00:00
3214,TKT-03214,26A,PRIMEIRA_CLASSE,2026-04-25 05:07:07+00:00
3215,TKT-03215,33A,PRIMEIRA_CLASSE,2025-12-11 13:39:48+00:00
3216,TKT-03216,26F,EXECUTIVA,2026-02-23 09:18:04+00:00
3217,TKT-03217,14F,EXECUTIVA,2025-06-09 01:35:50+00:00
3218,TKT-03218,8E,ECONOMICA,2025-12-24 10:24:09+00:00
3219,TKT-03219,12E,EXECUTIVA,2025-12-24 16:27:51+00:00
3220,TKT-03220,2C,ECONOMICA,2026-04-11 10:33:23+00:00
3221,TKT-03221,34A,ECONOMICA,2025-09-10 03:02:07+00:00
3222,TKT-03222,27D,PRIMEIRA_CLASSE,2025-07-15 18:07:52+00:00
3223,TKT-03223,25B,EXECUTIVA,2026-02-27 15:37:54+00:00
3224,TKT-03224,5D,EXECUTIVA,2025-08-17 07:31:31+00:00
3225,TKT-03225,3D,EXECUTIVA,2026-02-08 22:32:45+00:00
3226,TKT-03226,38D,PRIMEIRA_CLASSE,2026-04-14 18:02:14+00:00
3227,TKT-03227,19A,EXECUTIVA,2025-10-27 22:14:23+00:00
3228,TKT-03228,5E,ECONOMICA,2025-07-11 10:36:41+00:00
3229,TKT-03229,24E,EXECUTIVA,2025-06-23 17:07:19+00:00
3230,TKT-03230,6A,PRIMEIRA_CLASSE,2025-10-19 10:46:06+00:00
3231,TKT-03231,32B,EXECUTIVA,2026-01-30 15:41:45+00:00
3232,TKT-03232,10A,PRIMEIRA_CLASSE,2026-05-14 07:17:52+00:00
3233,TKT-03233,1D,ECONOMICA,2026-02-11 18:32:12+00:00
3234,TKT-03234,36A,PRIMEIRA_CLASSE,2026-04-04 01:49:14+00:00
3235,TKT-03235,26F,ECONOMICA,2026-02-04 09:40:37+00:00
3236,TKT-03236,23D,ECONOMICA,2026-05-10 00:48:28+00:00
3237,TKT-03237,12D,ECONOMICA,2025-06-14 15:20:34+00:00
3238,TKT-03238,25E,EXECUTIVA,2025-07-28 23:54:14+00:00
3239,TKT-03239,18D,ECONOMICA,2025-12-25 08:53:55+00:00
3240,TKT-03240,18F,PRIMEIRA_CLASSE,2025-06-12 02:37:09+00:00
3241,TKT-03241,27D,ECONOMICA,2025-07-31 04:48:22+00:00
3242,TKT-03242,4C,EXECUTIVA,2025-09-14 17:31:04+00:00
3243,TKT-03243,1D,ECONOMICA,2025-06-18 14:04:11+00:00
3244,TKT-03244,5D,EXECUTIVA,2025-07-11 05:45:02+00:00
3245,TKT-03245,28D,ECONOMICA,2026-01-15 14:40:47+00:00
3246,TKT-03246,34D,PRIMEIRA_CLASSE,2025-10-13 21:37:39+00:00
3247,TKT-03247,7F,EXECUTIVA,2025-07-20 18:05:49+00:00
3248,TKT-03248,11D,EXECUTIVA,2025-10-06 17:35:26+00:00
3249,TKT-03249,5B,PRIMEIRA_CLASSE,2025-12-20 07:41:02+00:00
3250,TKT-03250,24F,ECONOMICA,2026-01-29 14:50:59+00:00
3251,TKT-03251,37F,ECONOMICA,2025-07-19 00:15:40+00:00
3252,TKT-03252,6D,PRIMEIRA_CLASSE,2026-01-20 01:44:39+00:00
3253,TKT-03253,29F,EXECUTIVA,2025-09-19 09:17:07+00:00
3254,TKT-03254,10D,ECONOMICA,2025-11-10 19:54:48+00:00
3255,TKT-03255,18C,EXECUTIVA,2025-12-02 22:24:21+00:00
3256,TKT-03256,7F,ECONOMICA,2026-01-11 02:00:31+00:00
3257,TKT-03257,25D,PRIMEIRA_CLASSE,2025-10-27 14:05:37+00:00
3258,TKT-03258,21A,ECONOMICA,2026-04-06 23:52:40+00:00
3259,TKT-03259,38B,EXECUTIVA,2025-10-05 05:18:45+00:00
3260,TKT-03260,9E,EXECUTIVA,2025-06-27 09:18:36+00:00
3261,TKT-03261,39B,EXECUTIVA,2025-11-09 15:00:49+00:00
3262,TKT-03262,4F,ECONOMICA,2025-08-23 08:14:59+00:00
3263,TKT-03263,40C,ECONOMICA,2025-12-11 17:39:16+00:00
3264,TKT-03264,5F,EXECUTIVA,2026-03-17 01:12:02+00:00
3265,TKT-03265,17B,PRIMEIRA_CLASSE,2025-12-31 03:01:28+00:00
3266,TKT-03266,2B,EXECUTIVA,2026-01-18 12:19:37+00:00
3267,TKT-03267,6E,ECONOMICA,2025-10-15 23:54:36+00:00
3268,TKT-03268,22F,PRIMEIRA_CLASSE,2026-04-13 02:16:16+00:00
3269,TKT-03269,32B,EXECUTIVA,2026-03-21 20:44:56+00:00
3270,TKT-03270,38A,EXECUTIVA,2026-03-10 16:02:35+00:00
3271,TKT-03271,4D,PRIMEIRA_CLASSE,2025-08-04 03:41:35+00:00
3272,TKT-03272,13E,PRIMEIRA_CLASSE,2025-10-11 02:40:11+00:00
3273,TKT-03273,35E,PRIMEIRA_CLASSE,2025-07-24 22:52:51+00:00
3274,TKT-03274,11B,EXECUTIVA,2026-03-30 03:46:27+00:00
3275,TKT-03275,40F,PRIMEIRA_CLASSE,2025-12-07 17:17:50+00:00
3276,TKT-03276,33D,ECONOMICA,2025-10-31 20:27:35+00:00
3277,TKT-03277,20A,PRIMEIRA_CLASSE,2026-01-22 03:16:07+00:00
3278,TKT-03278,38A,ECONOMICA,2026-05-11 04:16:04+00:00
3279,TKT-03279,39D,PRIMEIRA_CLASSE,2025-12-12 18:24:41+00:00
3280,TKT-03280,24A,EXECUTIVA,2025-08-03 09:27:19+00:00
3281,TKT-03281,32C,ECONOMICA,2026-04-11 22:19:05+00:00
3282,TKT-03282,39A,PRIMEIRA_CLASSE,2025-07-03 16:21:27+00:00
3283,TKT-03283,10F,ECONOMICA,2026-04-10 06:47:34+00:00
3284,TKT-03284,27F,ECONOMICA,2025-06-10 19:00:17+00:00
3285,TKT-03285,18E,PRIMEIRA_CLASSE,2025-11-03 03:39:56+00:00
3286,TKT-03286,31E,ECONOMICA,2026-02-14 15:48:11+00:00
3287,TKT-03287,20D,EXECUTIVA,2026-04-24 03:06:52+00:00
3288,TKT-03288,30C,PRIMEIRA_CLASSE,2025-10-26 22:40:53+00:00
3289,TKT-03289,37A,ECONOMICA,2025-09-19 10:22:33+00:00
3290,TKT-03290,29D,ECONOMICA,2025-09-01 23:48:03+00:00
3291,TKT-03291,30E,ECONOMICA,2025-11-19 19:40:57+00:00
3292,TKT-03292,9D,ECONOMICA,2025-08-09 22:58:02+00:00
3293,TKT-03293,33D,EXECUTIVA,2026-03-26 11:01:36+00:00
3294,TKT-03294,18F,EXECUTIVA,2025-09-21 05:24:45+00:00
3295,TKT-03295,19A,ECONOMICA,2025-12-04 03:50:09+00:00
3296,TKT-03296,1D,ECONOMICA,2025-08-20 15:26:43+00:00
3297,TKT-03297,40E,EXECUTIVA,2025-09-18 00:28:54+00:00
3298,TKT-03298,8C,PRIMEIRA_CLASSE,2026-05-08 15:05:48+00:00
3299,TKT-03299,17F,PRIMEIRA_CLASSE,2025-10-10 20:24:39+00:00
3300,TKT-03300,33F,EXECUTIVA,2025-06-14 07:08:08+00:00
3301,TKT-03301,1E,PRIMEIRA_CLASSE,2025-09-13 02:39:27+00:00
3302,TKT-03302,15D,ECONOMICA,2026-05-15 11:01:10+00:00
3303,TKT-03303,4F,PRIMEIRA_CLASSE,2025-07-19 21:17:23+00:00
3304,TKT-03304,21D,ECONOMICA,2026-05-16 15:14:22+00:00
3305,TKT-03305,26E,EXECUTIVA,2025-06-26 08:29:14+00:00
3306,TKT-03306,17F,EXECUTIVA,2025-09-02 09:56:22+00:00
3307,TKT-03307,14B,PRIMEIRA_CLASSE,2025-08-10 23:31:53+00:00
3308,TKT-03308,36E,EXECUTIVA,2026-01-17 13:51:27+00:00
3309,TKT-03309,31B,ECONOMICA,2025-08-18 15:08:00+00:00
3310,TKT-03310,30F,ECONOMICA,2025-09-14 05:34:58+00:00
3311,TKT-03311,34D,ECONOMICA,2026-04-02 16:37:20+00:00
3312,TKT-03312,34E,PRIMEIRA_CLASSE,2025-07-27 05:15:48+00:00
3313,TKT-03313,4F,ECONOMICA,2026-04-19 08:16:41+00:00
3314,TKT-03314,28E,ECONOMICA,2026-03-07 04:44:53+00:00
3315,TKT-03315,32F,ECONOMICA,2025-08-30 00:15:31+00:00
3316,TKT-03316,33A,PRIMEIRA_CLASSE,2026-04-16 21:44:14+00:00
3317,TKT-03317,29E,ECONOMICA,2025-08-25 20:12:16+00:00
3318,TKT-03318,23C,PRIMEIRA_CLASSE,2025-10-24 15:46:33+00:00
3319,TKT-03319,33D,PRIMEIRA_CLASSE,2025-10-21 21:00:18+00:00
3320,TKT-03320,28E,PRIMEIRA_CLASSE,2026-02-18 10:29:30+00:00
3321,TKT-03321,3F,PRIMEIRA_CLASSE,2026-02-20 02:03:43+00:00
3322,TKT-03322,27F,PRIMEIRA_CLASSE,2025-07-09 07:29:06+00:00
3323,TKT-03323,7C,PRIMEIRA_CLASSE,2026-01-08 19:40:22+00:00
3324,TKT-03324,21B,ECONOMICA,2025-11-24 04:31:16+00:00
3325,TKT-03325,38A,ECONOMICA,2025-11-17 16:04:02+00:00
3326,TKT-03326,15C,PRIMEIRA_CLASSE,2026-01-04 06:30:18+00:00
3327,TKT-03327,9E,ECONOMICA,2025-12-07 10:26:47+00:00
3328,TKT-03328,29B,ECONOMICA,2025-09-02 03:28:23+00:00
3329,TKT-03329,39F,EXECUTIVA,2026-05-15 10:19:44+00:00
3330,TKT-03330,24F,EXECUTIVA,2026-02-16 16:16:24+00:00
3331,TKT-03331,12C,ECONOMICA,2025-10-24 11:47:20+00:00
3332,TKT-03332,22B,PRIMEIRA_CLASSE,2026-02-26 12:48:50+00:00
3333,TKT-03333,6A,EXECUTIVA,2025-06-20 06:34:00+00:00
3334,TKT-03334,7A,PRIMEIRA_CLASSE,2025-09-03 09:33:24+00:00
3335,TKT-03335,28D,PRIMEIRA_CLASSE,2025-10-03 14:43:57+00:00
3336,TKT-03336,37D,EXECUTIVA,2026-03-25 03:31:45+00:00
3337,TKT-03337,33B,ECONOMICA,2025-12-18 16:03:07+00:00
3338,TKT-03338,16C,PRIMEIRA_CLASSE,2025-07-05 06:41:19+00:00
3339,TKT-03339,31D,ECONOMICA,2025-10-06 11:54:55+00:00
3340,TKT-03340,39F,PRIMEIRA_CLASSE,2025-10-20 23:43:31+00:00
3341,TKT-03341,24A,PRIMEIRA_CLASSE,2025-08-18 21:17:52+00:00
3342,TKT-03342,36F,PRIMEIRA_CLASSE,2026-05-26 06:35:49+00:00
3343,TKT-03343,14E,EXECUTIVA,2026-04-10 05:05:38+00:00
3344,TKT-03344,21A,ECONOMICA,2025-10-10 12:35:50+00:00
3345,TKT-03345,5E,PRIMEIRA_CLASSE,2025-09-29 14:50:23+00:00
3346,TKT-03346,29A,PRIMEIRA_CLASSE,2026-02-10 15:34:46+00:00
3347,TKT-03347,16F,EXECUTIVA,2025-10-16 19:22:34+00:00
3348,TKT-03348,16E,PRIMEIRA_CLASSE,2026-05-14 20:46:33+00:00
3349,TKT-03349,31F,PRIMEIRA_CLASSE,2025-12-18 12:20:35+00:00
3350,TKT-03350,17F,PRIMEIRA_CLASSE,2025-11-23 08:17:54+00:00
3351,TKT-03351,20C,PRIMEIRA_CLASSE,2025-11-20 16:56:18+00:00
3352,TKT-03352,33F,EXECUTIVA,2025-07-05 06:21:14+00:00
3353,TKT-03353,36D,EXECUTIVA,2026-05-05 01:08:59+00:00
3354,TKT-03354,24D,EXECUTIVA,2025-06-25 11:49:47+00:00
3355,TKT-03355,27B,ECONOMICA,2025-09-20 13:55:30+00:00
3356,TKT-03356,26A,EXECUTIVA,2025-09-25 15:47:38+00:00
3357,TKT-03357,18E,PRIMEIRA_CLASSE,2026-01-29 17:05:41+00:00
3358,TKT-03358,36D,EXECUTIVA,2026-04-16 07:36:38+00:00
3359,TKT-03359,25A,ECONOMICA,2025-11-26 09:18:22+00:00
3360,TKT-03360,18C,PRIMEIRA_CLASSE,2026-01-10 08:38:38+00:00
3361,TKT-03361,7E,EXECUTIVA,2025-12-28 21:13:21+00:00
3362,TKT-03362,31F,PRIMEIRA_CLASSE,2026-04-23 01:15:25+00:00
3363,TKT-03363,31E,ECONOMICA,2025-10-11 09:52:55+00:00
3364,TKT-03364,29C,PRIMEIRA_CLASSE,2026-05-26 19:12:30+00:00
3365,TKT-03365,13D,PRIMEIRA_CLASSE,2026-01-08 17:56:12+00:00
3366,TKT-03366,6D,EXECUTIVA,2026-02-09 00:23:20+00:00
3367,TKT-03367,33E,PRIMEIRA_CLASSE,2025-07-27 00:19:04+00:00
3368,TKT-03368,13B,EXECUTIVA,2025-08-12 23:57:20+00:00
3369,TKT-03369,20A,PRIMEIRA_CLASSE,2025-10-17 10:03:20+00:00
3370,TKT-03370,16B,PRIMEIRA_CLASSE,2026-03-21 17:17:18+00:00
3371,TKT-03371,8F,PRIMEIRA_CLASSE,2026-02-23 19:33:46+00:00
3372,TKT-03372,8D,EXECUTIVA,2025-10-26 07:53:11+00:00
3373,TKT-03373,36B,ECONOMICA,2025-10-21 19:42:37+00:00
3374,TKT-03374,2E,EXECUTIVA,2026-06-02 23:36:27+00:00
3375,TKT-03375,14C,EXECUTIVA,2025-08-18 11:17:12+00:00
3376,TKT-03376,36D,PRIMEIRA_CLASSE,2025-07-22 13:43:31+00:00
