numero_voo,aeronave_id,aeroporto_origem_id,aeroporto_destino_id,data_partida,data_chegada,status_id,preco_base
LH3695,1024,2480,1469,2026-03-30 01:38:48+00:00,2026-03-30 06:34:27.380064+00:00,32,1179.05
BA6335,1444,1084,2752,2025-08-26 08:48:53+00:00,2025-08-26 14:25:34.736438+00:00,954,372.83
AA5771,523,1062,2251,2026-04-10 18:18:14+00:00,2026-04-10 19:39:47.710782+00:00,635,801.21
LA786,1911,4827,51,2026-01-08 04:45:36+00:00,2026-01-08 08:02:42.024936+00:00,425,1092.86
AA4762,1982,2684,3960,2025-07-27 21:15:24+00:00,2025-07-28 07:26:03.925014+00:00,168,1384.8
AA5465,4842,2733,3040,2026-02-22 07:17:11+00:00,2026-02-22 13:47:25.038977+00:00,970,1213.15
SQ5045,3407,4782,1191,2025-06-15 17:29:05+00:00,2025-06-16 03:31:24.657481+00:00,552,305.09
AA4088,3493,4967,1162,2026-01-22 18:47:27+00:00,2026-01-23 01:30:18.650875+00:00,896,1554.33
LA2279,1705,2657,3962,2025-08-08 00:28:35+00:00,2025-08-08 09:33:58.126004+00:00,445,1495.33
QR3150,3677,2689,1402,2025-08-05 12:56:09+00:00,2025-08-05 14:35:14.773548+00:00,855,1041.08
EK7562,1660,1570,1424,2026-03-19 08:32:25+00:00,2026-03-19 19:46:57.261937+00:00,701,96.97
LH9669,844,3709,2824,2026-03-09 12:12:56+00:00,2026-03-09 13:14:04.581476+00:00,596,338.09
G33589,696,4421,1515,2025-11-28 16:17:35+00:00,2025-11-28 20:44:05.458149+00:00,659,445.98
EK6510,2361,3956,4031,2025-07-04 20:19:26+00:00,2025-07-05 04:04:41.633758+00:00,733,1429.82
UA3358,4016,4049,1070,2025-11-21 01:41:52+00:00,2025-11-21 14:16:00.694031+00:00,776,1357.76
UA9529,2848,1158,1401,2025-08-07 21:45:44+00:00,2025-08-08 04:10:25.525815+00:00,529,1169.16
G31258,3439,1548,280,2025-09-29 14:07:54+00:00,2025-09-29 20:05:17.397591+00:00,610,2019.37
EK5457,3342,1136,282,2025-09-10 11:34:23+00:00,2025-09-10 18:47:04.561880+00:00,210,2024.54
SQ9285,1783,1671,1270,2025-08-01 20:32:09+00:00,2025-08-02 07:36:47.225159+00:00,954,260.77
LH5693,2965,558,955,2025-07-26 00:13:35+00:00,2025-07-26 08:58:05.134906+00:00,238,460.15
G38010,2835,1793,1919,2025-09-03 17:52:08+00:00,2025-09-04 03:41:19.802960+00:00,376,2089.88
AA8523,849,3258,2116,2025-07-23 05:02:59+00:00,2025-07-23 18:01:45.461307+00:00,804,2254.67
LA512,711,4126,1276,2026-02-14 22:42:48+00:00,2026-02-15 05:26:58.197391+00:00,333,2174.03
G32058,1596,1382,3593,2026-03-15 05:25:03+00:00,2026-03-15 18:27:16.875294+00:00,574,1139.19
G3163,1136,3820,4549,2025-09-05 20:41:09+00:00,2025-09-06 04:09:52.308036+00:00,361,2278.7
AD1698,2799,856,56,2025-10-24 14:46:52+00:00,2025-10-24 18:30:41.567256+00:00,637,97.82
BA3065,1796,3909,2276,2026-04-20 23:20:24+00:00,2026-04-21 05:34:00.982361+00:00,376,2351.38
SQ5000,2772,2947,4013,2026-04-21 14:14:58+00:00,2026-04-21 21:49:01.325746+00:00,856,1017.64
IB7397,4488,3312,3385,2026-02-03 15:22:46+00:00,2026-02-04 01:49:04.314698+00:00,431,333.96
SQ2710,4056,328,2706,2026-01-31 01:42:23+00:00,2026-01-31 04:13:34.662853+00:00,311,2138.98
SQ6932,2697,4271,3934,2025-08-08 05:30:51+00:00,2025-08-08 14:52:52.687981+00:00,1000,371.66
AD1957,526,4906,2038,2025-11-24 05:39:05+00:00,2025-11-24 12:56:14.830227+00:00,189,483.14
SQ3541,2723,2339,2639,2026-01-11 19:32:28+00:00,2026-01-12 04:11:28.955920+00:00,891,95.86
QR1726,3307,1195,4658,2025-06-29 01:41:02+00:00,2025-06-29 13:19:17.369747+00:00,781,1120.94
LA5692,88,1029,4565,2026-05-21 23:13:51+00:00,2026-05-22 09:48:03.669337+00:00,299,1870.39
UA2047,931,3220,3977,2025-10-30 23:21:42+00:00,2025-10-31 12:14:27.568197+00:00,374,107.27
BA5750,3376,4654,371,2025-06-17 02:54:59+00:00,2025-06-17 13:54:01.493925+00:00,170,2416.49
G3292,2511,1894,1046,2025-06-23 04:07:39+00:00,2025-06-23 15:10:09.427701+00:00,684,1270.2
QR2987,2896,1375,4137,2025-10-15 10:33:18+00:00,2025-10-15 13:53:16.909152+00:00,410,1173.45
AA519,3564,16,4267,2026-05-22 18:47:20+00:00,2026-05-23 05:52:04.221003+00:00,490,1803.31
QR8541,130,1212,541,2025-08-24 22:26:02+00:00,2025-08-25 00:21:04.622164+00:00,412,1576.11
JJ594,4725,493,4368,2025-08-16 09:24:07+00:00,2025-08-16 18:04:17.527644+00:00,692,1627.15
QR3229,3655,4104,1001,2025-06-25 10:40:30+00:00,2025-06-25 21:01:38.871484+00:00,889,1229.89
BA583,2953,2893,1512,2026-03-17 21:18:24+00:00,2026-03-17 23:53:07.823252+00:00,958,2023.61
BA3431,89,3263,1116,2025-06-10 04:32:07+00:00,2025-06-10 12:48:58.828351+00:00,612,221.44
G37686,4141,249,3009,2025-10-22 09:16:33+00:00,2025-10-22 21:08:24.932389+00:00,581,338.68
LA3855,3292,2031,204,2025-10-14 19:10:24+00:00,2025-10-14 20:31:02.302990+00:00,729,106.69
AA4662,2002,2268,4132,2026-04-21 23:20:24+00:00,2026-04-22 08:18:57.337957+00:00,19,1366.9
LA7197,44,2203,2562,2026-02-13 17:00:25+00:00,2026-02-13 20:25:57.563721+00:00,656,986.13
TP291,162,2017,2973,2025-11-05 11:05:57+00:00,2025-11-05 19:59:35.784014+00:00,883,1532.28
AD7028,2756,2556,2158,2025-09-02 06:02:10+00:00,2025-09-02 19:13:00.932600+00:00,244,221.92
LA9458,2536,498,1559,2026-02-19 16:20:10+00:00,2026-02-20 05:58:41.132090+00:00,499,1222.51
AF555,4454,4115,1756,2025-06-25 04:24:35+00:00,2025-06-25 06:50:11.299265+00:00,918,2077.73
AF3536,4335,4277,2050,2025-08-12 14:38:10+00:00,2025-08-13 02:42:32.662681+00:00,907,1014.42
JJ3335,3355,4068,405,2025-08-15 15:36:14+00:00,2025-08-15 18:15:49.865373+00:00,912,1388.95
BA9951,1466,3762,2247,2025-12-25 14:10:14+00:00,2025-12-25 18:49:47.153756+00:00,704,2100.51
UA3532,4054,3961,2872,2026-03-28 10:46:23+00:00,2026-03-28 15:11:31.344442+00:00,680,438.24
AF821,1432,1447,2770,2026-04-18 13:01:40+00:00,2026-04-19 02:12:49.342916+00:00,154,2318.59
BA1097,3938,4542,1036,2026-05-18 07:13:38+00:00,2026-05-18 12:25:25.080561+00:00,762,984.49
G3657,3734,794,3377,2026-03-02 14:59:52+00:00,2026-03-03 03:40:18.385138+00:00,205,1184.31
BA8330,4554,4985,2089,2026-03-25 05:16:45+00:00,2026-03-25 14:31:12.291142+00:00,182,321.11
IB922,3677,4518,546,2025-10-05 04:50:01+00:00,2025-10-05 10:28:19.082650+00:00,586,2371.73
JJ1042,3261,1141,1379,2026-02-14 11:45:50+00:00,2026-02-14 17:22:17.663440+00:00,750,1153.05
AD8252,4368,416,2318,2025-06-16 00:01:12+00:00,2025-06-16 13:04:59.059513+00:00,563,2435.45
AD9572,1146,1850,4696,2026-01-17 06:54:46+00:00,2026-01-17 17:32:02.927416+00:00,513,173.91
AF9126,320,1659,251,2026-01-15 16:58:11+00:00,2026-01-16 04:31:20.437415+00:00,257,723.49
TP3019,4234,1057,4963,2025-07-25 09:10:55+00:00,2025-07-25 17:06:02.766562+00:00,908,827.44
EK1240,4932,2214,650,2026-05-08 08:26:38+00:00,2026-05-08 18:32:59.538741+00:00,659,1416.68
AA1689,300,3586,1780,2026-01-13 19:42:08+00:00,2026-01-14 01:02:40.109128+00:00,799,1782.27
SQ1858,192,70,3257,2026-04-27 18:07:28+00:00,2026-04-28 07:40:32.539164+00:00,543,2364.67
AD6549,1452,4262,175,2025-06-05 02:39:35+00:00,2025-06-05 03:44:52.687567+00:00,285,2436.33
LA6081,844,2148,3913,2025-06-30 22:40:42+00:00,2025-07-01 01:55:42.098450+00:00,584,731.97
AF3975,4124,3418,4771,2025-06-03 16:48:19+00:00,2025-06-03 20:53:54.118121+00:00,761,364.92
UA8094,4895,744,4081,2026-03-03 02:05:32+00:00,2026-03-03 06:52:17.419809+00:00,628,148.83
AA2438,1751,3500,424,2026-04-04 09:41:36+00:00,2026-04-04 15:44:41.076794+00:00,767,420.99
IB8187,2513,893,1576,2025-10-10 14:57:27+00:00,2025-10-10 22:23:45.389058+00:00,608,1127.0
EK7416,567,4972,3119,2026-01-15 21:10:11+00:00,2026-01-16 05:27:21.549039+00:00,358,2313.11
BA2101,4805,4291,805,2026-05-19 09:27:24+00:00,2026-05-19 20:57:49.541097+00:00,799,1691.97
JJ3746,1952,2942,2787,2026-04-27 03:06:45+00:00,2026-04-27 08:28:14.096396+00:00,616,1839.77
AA4683,3432,2200,2549,2025-11-19 11:34:05+00:00,2025-11-19 16:26:32.720355+00:00,169,2079.42
LH1488,478,162,2221,2026-02-25 02:33:31+00:00,2026-02-25 09:51:01.858842+00:00,248,2407.98
LA3905,4191,2044,4893,2026-02-13 10:30:42+00:00,2026-02-13 17:17:43.263702+00:00,362,2344.03
AD9505,4105,1988,4438,2026-03-26 06:11:06+00:00,2026-03-26 13:40:52.517918+00:00,787,459.31
SQ2073,4454,1058,4759,2026-03-23 21:12:01+00:00,2026-03-24 08:01:43.401727+00:00,625,2096.6
BA5034,3874,1885,2682,2026-05-13 04:32:15+00:00,2026-05-13 08:28:35.863682+00:00,706,713.84
DL4560,417,2336,1805,2025-11-27 17:50:10+00:00,2025-11-28 05:54:23.185508+00:00,882,926.01
JJ5779,105,4984,1585,2025-12-28 06:35:14+00:00,2025-12-28 15:07:55.357766+00:00,899,938.26
LH1667,4334,676,779,2026-01-06 17:10:46+00:00,2026-01-07 02:40:02.115267+00:00,82,1095.57
SQ2812,2486,4462,2109,2025-06-22 09:43:53+00:00,2025-06-22 21:43:12.701209+00:00,521,597.78
DL5967,4622,4329,4257,2025-11-18 13:34:37+00:00,2025-11-18 22:03:15.798721+00:00,384,570.15
IB3469,3941,1601,1706,2025-07-29 07:34:40+00:00,2025-07-29 19:28:21.872479+00:00,864,2387.83
LH1133,2539,692,2371,2026-05-17 09:52:00+00:00,2026-05-17 20:01:32.901315+00:00,609,1686.12
G33368,589,3468,1230,2025-10-03 06:01:29+00:00,2025-10-03 19:54:46.177584+00:00,410,2460.11
DL1266,4136,3898,2133,2026-05-08 18:31:38+00:00,2026-05-08 23:07:23.726522+00:00,335,1610.03
BA2389,398,3576,4037,2025-08-10 07:47:35+00:00,2025-08-10 15:19:32.427582+00:00,522,1895.31
G31304,509,4771,932,2026-01-10 07:31:51+00:00,2026-01-10 12:17:36.644961+00:00,900,1580.71
UA4347,4348,2587,2309,2025-07-08 03:49:50+00:00,2025-07-08 05:44:29.744048+00:00,389,2052.26
QR9981,4055,1613,1712,2025-12-17 09:37:19+00:00,2025-12-17 14:42:21.257793+00:00,681,2413.76
AD1179,3883,2519,3710,2025-11-22 16:32:38+00:00,2025-11-22 21:34:41.883441+00:00,688,2312.39
LH6626,4360,3776,422,2026-03-01 02:19:21+00:00,2026-03-01 03:24:42.998578+00:00,551,253.5
QR6931,668,3262,818,2025-11-21 04:57:27+00:00,2025-11-21 12:35:34.370019+00:00,903,696.67
DL6251,1902,1687,612,2025-08-24 03:22:31+00:00,2025-08-24 08:07:51.437873+00:00,490,1941.78
AD2909,1909,159,2837,2025-09-14 01:37:18+00:00,2025-09-14 05:14:44.667594+00:00,339,426.53
QR3011,3161,45,3693,2025-08-03 23:46:04+00:00,2025-08-04 12:36:19.367204+00:00,190,590.99
AD3501,2554,848,961,2026-04-18 01:11:24+00:00,2026-04-18 09:41:25.100816+00:00,590,1484.17
AD5490,569,1585,4741,2025-07-28 02:21:14+00:00,2025-07-28 04:44:04.088262+00:00,413,582.27
LA5820,2672,4531,4248,2026-04-10 22:17:39+00:00,2026-04-11 09:47:29.501795+00:00,810,1425.76
BA2500,1785,2646,513,2025-06-22 17:27:19+00:00,2025-06-22 18:38:14.367545+00:00,896,1843.28
SQ8327,3596,1182,3602,2025-08-26 09:31:55+00:00,2025-08-26 20:56:30.587472+00:00,150,2097.97
AF4746,3794,1841,1914,2025-12-06 14:38:48+00:00,2025-12-06 16:48:11.397290+00:00,212,2427.63
UA1168,1451,2156,2246,2025-12-12 05:19:31+00:00,2025-12-12 12:24:59.518928+00:00,43,1836.36
UA6357,4697,670,3040,2026-03-28 18:56:18+00:00,2026-03-29 07:32:05.671458+00:00,932,2449.2
LH8662,3995,2780,3106,2025-06-17 14:39:19+00:00,2025-06-17 17:50:04.563847+00:00,682,865.58
LA6596,4650,4162,3268,2025-09-08 01:00:57+00:00,2025-09-08 08:36:13.413642+00:00,688,549.74
EK8171,4470,226,464,2025-07-30 05:55:29+00:00,2025-07-30 15:13:46.786214+00:00,487,2049.37
JJ3966,472,1149,1237,2026-01-11 23:32:10+00:00,2026-01-12 07:00:43.594711+00:00,183,1362.69
AD4860,364,2344,4230,2025-10-20 11:03:14+00:00,2025-10-20 14:01:06.482930+00:00,117,1771.08
UA3801,3607,3545,3940,2025-07-07 20:08:59+00:00,2025-07-08 05:14:09.139600+00:00,974,823.52
IB1243,4673,2769,1459,2025-12-05 04:04:28+00:00,2025-12-05 12:47:34.088293+00:00,352,2355.76
AA7602,565,2246,2697,2026-05-01 19:27:18+00:00,2026-05-01 20:28:45.783235+00:00,439,2094.02
AD9038,4281,277,3137,2025-06-07 10:58:05+00:00,2025-06-07 18:07:26.593751+00:00,398,967.78
EK7391,3675,2782,3258,2026-03-07 09:52:10+00:00,2026-03-07 21:37:04.300521+00:00,208,1779.68
AD2785,3911,2003,600,2025-12-04 10:42:00+00:00,2025-12-04 12:19:38.922786+00:00,209,1477.49
EK1220,3248,3915,4147,2026-02-17 09:55:08+00:00,2026-02-17 15:19:58.771059+00:00,869,1252.19
JJ8949,3663,3458,3794,2025-11-09 23:25:28+00:00,2025-11-10 10:20:46.918107+00:00,888,279.16
SQ713,1411,2425,2123,2025-11-21 20:12:49+00:00,2025-11-22 04:56:19.118553+00:00,412,957.96
TP3528,1285,2283,2335,2026-05-29 18:27:04+00:00,2026-05-29 20:02:24.236787+00:00,390,1517.95
LH9533,276,1836,163,2026-03-05 20:41:38+00:00,2026-03-06 01:03:06.384998+00:00,383,465.05
G37632,4164,438,1090,2025-11-28 16:04:26+00:00,2025-11-29 05:47:53.964362+00:00,309,2117.66
IB8510,4255,445,306,2025-10-17 12:23:32+00:00,2025-10-17 20:34:53.499535+00:00,505,1059.51
EK8300,3880,1921,4966,2026-01-11 23:13:32+00:00,2026-01-12 10:16:06.372169+00:00,799,1236.48
AA9864,3461,4469,806,2025-10-24 02:40:36+00:00,2025-10-24 13:55:05.237448+00:00,391,2492.65
BA6832,3881,840,3424,2025-12-14 05:07:17+00:00,2025-12-14 07:37:19.348275+00:00,361,1540.89
QR4908,3011,2470,4790,2025-11-30 20:50:15+00:00,2025-12-01 10:26:39.320042+00:00,839,2153.06
IB1132,3329,1736,2028,2025-06-03 20:13:59+00:00,2025-06-04 09:25:23.831651+00:00,759,1054.67
IB365,2356,4156,797,2025-10-02 11:18:06+00:00,2025-10-02 18:58:37.059443+00:00,989,1707.08
BA9915,2773,1947,2240,2025-12-24 15:16:51+00:00,2025-12-25 03:25:25.725288+00:00,883,2498.82
IB2312,3214,647,2999,2026-02-17 00:40:04+00:00,2026-02-17 02:37:46.065238+00:00,18,1679.98
IB3130,4603,25,4661,2025-09-05 00:32:35+00:00,2025-09-05 06:47:12.677861+00:00,229,179.46
DL4703,1994,420,2612,2026-05-21 23:32:54+00:00,2026-05-22 01:18:10.502550+00:00,603,1737.38
QR9631,2089,4238,563,2025-08-07 22:54:11+00:00,2025-08-08 01:25:57.444739+00:00,613,1781.8
IB4303,3979,3669,3427,2025-07-10 02:12:13+00:00,2025-07-10 15:49:22.199446+00:00,817,996.27
AF3705,1295,2719,1970,2025-10-22 12:35:58+00:00,2025-10-23 01:12:52.484441+00:00,973,375.11
JJ8526,3233,2945,2171,2026-02-03 20:08:48+00:00,2026-02-04 00:28:37.155003+00:00,641,2448.86
SQ2805,1537,4898,2990,2025-11-15 05:46:56+00:00,2025-11-15 16:24:40.997705+00:00,76,624.78
EK1713,602,1497,4269,2025-08-16 14:06:31+00:00,2025-08-16 18:49:51.401877+00:00,364,1462.77
DL3535,4562,1950,514,2025-07-27 11:21:10+00:00,2025-07-28 00:46:14.333805+00:00,655,2158.65
BA1233,3392,154,4277,2026-05-21 00:58:07+00:00,2026-05-21 13:09:16.256109+00:00,73,280.72
JJ2924,1653,4250,3510,2026-03-07 10:02:02+00:00,2026-03-07 15:31:39.828286+00:00,56,2203.51
UA9410,1549,3284,4944,2025-09-08 08:24:09+00:00,2025-09-08 17:56:56.927115+00:00,223,1746.33
QR5037,2728,2909,134,2025-11-23 05:22:34+00:00,2025-11-23 13:44:23.424507+00:00,937,670.81
G38766,137,1831,3523,2025-09-05 22:12:11+00:00,2025-09-06 08:01:08.632831+00:00,151,838.26
UA8053,614,4477,1503,2026-02-19 04:31:01+00:00,2026-02-19 07:35:54.988433+00:00,749,2067.36
TP3125,4788,4501,3400,2026-01-27 17:36:11+00:00,2026-01-28 03:25:29.174714+00:00,450,2449.37
LA9102,2470,4779,4537,2025-06-29 03:17:17+00:00,2025-06-29 08:36:11.322814+00:00,653,419.25
SQ6976,3919,2921,4501,2025-08-10 14:00:05+00:00,2025-08-10 19:34:15.616765+00:00,425,1659.79
IB9374,3473,1396,2316,2026-03-12 10:19:51+00:00,2026-03-12 11:52:41.646923+00:00,736,2312.28
BA401,4949,3440,2581,2026-05-03 17:33:28+00:00,2026-05-04 05:57:04.248103+00:00,200,110.9
AF1812,205,81,1456,2025-11-07 23:13:25+00:00,2025-11-08 10:56:55.701897+00:00,406,2257.09
TP8696,4402,1135,1559,2026-05-16 18:49:34+00:00,2026-05-17 04:26:33.805394+00:00,696,2064.88
SQ9853,779,4448,3451,2025-11-19 20:04:08+00:00,2025-11-20 02:24:58.223996+00:00,492,2204.67
LA6980,2907,2258,2505,2025-07-31 10:14:20+00:00,2025-07-31 16:01:38.965057+00:00,555,545.48
UA3275,3763,2205,3866,2025-11-01 00:04:29+00:00,2025-11-01 12:28:03.358216+00:00,247,1878.75
LA9920,1583,3708,1278,2026-02-04 21:22:51+00:00,2026-02-04 22:58:40.652559+00:00,496,1916.89
SQ4415,3531,499,932,2026-04-26 12:39:01+00:00,2026-04-26 17:23:44.627015+00:00,158,1689.17
SQ4562,2147,2623,3508,2026-01-20 08:10:46+00:00,2026-01-20 10:26:29.262353+00:00,386,962.65
IB6717,3080,2174,4535,2025-06-18 17:16:20+00:00,2025-06-19 01:21:10.022286+00:00,591,253.74
AA7630,1957,4122,473,2025-12-07 21:41:27+00:00,2025-12-08 03:11:37.809259+00:00,531,712.36
AF6640,3633,4030,4134,2026-05-13 07:16:29+00:00,2026-05-13 20:02:42.366793+00:00,290,1954.49
DL4700,3009,2437,3277,2025-08-07 15:08:28+00:00,2025-08-07 19:15:02.134410+00:00,745,1620.15
LA8072,1194,2640,280,2025-10-27 08:00:12+00:00,2025-10-27 17:29:30.211414+00:00,894,1424.97
SQ8660,2515,1930,2924,2026-04-01 06:20:39+00:00,2026-04-01 20:07:58.848337+00:00,879,2037.66
TP7200,1564,2940,2767,2025-08-15 22:54:56+00:00,2025-08-16 01:19:14.677638+00:00,233,1330.31
AA9401,2201,1314,1030,2026-04-30 06:55:38+00:00,2026-04-30 16:29:44.521677+00:00,299,522.74
AD2126,2821,1426,2861,2026-06-01 16:44:40+00:00,2026-06-02 04:07:29.802119+00:00,760,1353.98
LA2391,678,2765,2205,2025-07-18 02:36:35+00:00,2025-07-18 12:22:40.955036+00:00,754,1928.72
BA1435,3742,3763,2835,2025-06-26 06:37:25+00:00,2025-06-26 09:49:55.943284+00:00,810,2135.98
AA3679,4413,2161,3602,2026-02-06 06:34:47+00:00,2026-02-06 18:48:11.377892+00:00,862,2248.88
EK2101,4375,2781,1795,2025-11-14 15:36:41+00:00,2025-11-15 03:56:18.734020+00:00,29,1366.04
AF6022,2735,4392,4443,2025-12-15 05:31:42+00:00,2025-12-15 07:46:27.055678+00:00,900,663.14
EK6587,179,1988,4081,2025-07-21 16:55:30+00:00,2025-07-22 03:17:24.728137+00:00,190,911.09
JJ9761,605,4394,4777,2026-02-13 05:13:31+00:00,2026-02-13 18:46:41.956875+00:00,42,1916.92
AF5409,4779,3824,1763,2025-10-07 04:07:36+00:00,2025-10-07 10:35:24.962518+00:00,891,2306.29
JJ6006,3631,1069,1523,2026-03-20 01:22:04+00:00,2026-03-20 12:41:58.738364+00:00,987,1198.67
EK8866,427,4473,2720,2025-10-02 01:16:00+00:00,2025-10-02 15:08:55.556842+00:00,105,2416.4
EK5791,97,4647,806,2026-04-21 21:03:53+00:00,2026-04-22 06:44:08.632117+00:00,928,437.77
JJ9847,263,4335,1187,2025-09-08 14:35:45+00:00,2025-09-09 01:18:31.414436+00:00,508,1822.85
G36781,826,1478,726,2026-02-17 02:20:15+00:00,2026-02-17 13:47:50.890478+00:00,947,2007.38
UA2903,978,3991,1722,2025-09-22 11:00:26+00:00,2025-09-22 14:39:22.336068+00:00,626,1138.9
AA8738,601,4936,2059,2026-02-13 22:28:39+00:00,2026-02-14 06:57:56.769199+00:00,602,1977.35
IB5755,2828,4371,3887,2026-03-31 10:59:45+00:00,2026-03-31 20:53:34.646729+00:00,112,945.63
LA6290,3767,2901,714,2025-09-20 02:48:33+00:00,2025-09-20 14:08:51.822308+00:00,432,70.0
AD4013,4011,4977,1012,2026-03-16 06:03:16+00:00,2026-03-16 15:01:22.623739+00:00,203,1198.4
LH7789,3565,3394,21,2025-09-14 12:55:09+00:00,2025-09-15 00:28:53.424554+00:00,267,981.88
SQ5084,445,4031,3702,2026-02-15 23:36:02+00:00,2026-02-16 11:31:28.455611+00:00,651,1265.75
AF8463,1226,2085,2523,2025-10-17 11:24:06+00:00,2025-10-17 22:59:34.384354+00:00,479,158.95
QR8474,889,3964,3244,2026-02-14 07:29:11+00:00,2026-02-14 18:40:04.771469+00:00,547,621.41
LA4514,1622,4677,719,2025-07-28 19:49:50+00:00,2025-07-29 07:24:31.797590+00:00,246,2251.23
G38101,311,297,1776,2026-05-23 20:51:24+00:00,2026-05-24 03:23:23.195815+00:00,174,464.74
AA9502,4341,1721,4510,2026-02-11 20:38:57+00:00,2026-02-12 04:45:28.158632+00:00,326,416.64
QR8929,1040,2431,1814,2026-02-01 10:46:52+00:00,2026-02-01 16:36:00.552394+00:00,765,1507.04
SQ8723,2186,3076,4425,2026-03-31 08:31:31+00:00,2026-03-31 14:39:57.765941+00:00,433,268.25
IB875,1988,2790,1557,2026-03-19 04:52:27+00:00,2026-03-19 17:42:46.592333+00:00,795,1876.61
LH4460,3610,2884,3985,2026-04-26 00:24:55+00:00,2026-04-26 11:46:05.406264+00:00,295,474.33
DL9535,3982,2868,261,2026-02-12 10:40:28+00:00,2026-02-12 17:44:45.532110+00:00,952,240.94
TP7341,1835,855,1449,2026-03-19 12:59:47+00:00,2026-03-20 01:25:52.960433+00:00,121,1349.62
JJ393,2939,1010,655,2025-08-17 10:13:28+00:00,2025-08-17 21:50:09.660508+00:00,276,1344.74
AD9320,3929,676,1391,2025-11-21 11:37:08+00:00,2025-11-21 23:14:13.531543+00:00,572,1337.42
BA9010,4652,3060,4236,2026-04-18 17:56:46+00:00,2026-04-19 05:41:30.332579+00:00,388,580.04
BA9861,3038,1890,4265,2026-02-02 00:30:44+00:00,2026-02-02 12:27:08.231958+00:00,581,1836.14
TP5817,540,1975,4145,2025-11-17 04:50:46+00:00,2025-11-17 08:55:58.314608+00:00,901,207.77
LA7295,616,1608,2173,2026-05-15 06:31:35+00:00,2026-05-15 20:29:54.102289+00:00,877,98.85
AA3289,1510,4799,4318,2025-09-30 03:04:10+00:00,2025-09-30 12:05:35.477268+00:00,532,2494.73
SQ6273,2008,1755,175,2026-05-24 14:09:36+00:00,2026-05-25 00:51:38.180990+00:00,262,2349.9
TP3703,223,1719,2864,2025-11-02 07:38:10+00:00,2025-11-02 17:25:53.849356+00:00,192,2066.08
JJ8838,955,2626,3532,2026-01-04 18:35:46+00:00,2026-01-05 00:46:54.765168+00:00,399,1916.57
LA8468,3426,2259,2957,2025-08-30 12:43:16+00:00,2025-08-30 14:32:27.615331+00:00,164,1162.16
AD8563,641,4693,3852,2025-07-14 17:42:08+00:00,2025-07-14 18:45:44.531431+00:00,737,1672.81
QR3755,659,194,1684,2026-01-06 19:50:11+00:00,2026-01-07 00:38:23.817711+00:00,550,1016.82
SQ8871,3413,3792,2370,2026-01-18 20:44:34+00:00,2026-01-19 03:06:11.414808+00:00,696,1193.67
LA3825,1374,1109,2220,2025-12-12 20:39:36+00:00,2025-12-13 02:20:39.747112+00:00,136,482.83
IB282,2916,1144,1763,2025-07-19 09:13:29+00:00,2025-07-19 22:53:45.798851+00:00,77,445.3
LH4752,1454,470,1700,2025-07-28 05:11:13+00:00,2025-07-28 18:02:39.731781+00:00,832,671.57
JJ458,1981,1396,497,2025-10-17 01:11:59+00:00,2025-10-17 15:01:43.131932+00:00,819,1439.04
EK4621,3741,34,2316,2026-04-11 11:34:42+00:00,2026-04-11 17:00:23.492724+00:00,382,2103.83
AD2973,4030,2795,3849,2025-07-15 09:15:11+00:00,2025-07-15 12:19:00.135016+00:00,806,1188.33
SQ8947,2860,799,1377,2025-11-02 20:36:19+00:00,2025-11-03 07:52:22.730762+00:00,353,2029.57
IB7438,1590,397,99,2026-04-20 15:08:09+00:00,2026-04-20 18:14:13.458544+00:00,337,633.38
LH6041,3284,742,4282,2026-05-11 01:32:00+00:00,2026-05-11 04:07:02.087189+00:00,248,994.66
AF3476,4857,3833,96,2025-10-26 23:27:36+00:00,2025-10-27 10:36:48.068635+00:00,284,2333.43
QR4713,4842,4893,2315,2026-04-10 22:53:04+00:00,2026-04-11 07:15:30.345882+00:00,282,1479.93
LH7472,89,3706,680,2025-11-15 15:20:34+00:00,2025-11-16 02:19:39.234120+00:00,301,472.11
IB3172,1586,2670,1929,2025-10-16 14:08:35+00:00,2025-10-16 17:49:03.122898+00:00,337,1008.74
SQ7380,882,1903,2846,2025-08-31 06:05:01+00:00,2025-08-31 18:46:48.477850+00:00,438,2396.94
AD542,4292,240,3374,2025-09-28 21:30:57+00:00,2025-09-29 07:32:56.750852+00:00,514,863.22
SQ6304,304,4078,2450,2026-04-13 06:12:14+00:00,2026-04-13 09:42:10.844309+00:00,177,972.68
IB6615,331,736,4817,2026-03-21 09:29:37+00:00,2026-03-21 15:41:46.883052+00:00,453,2086.82
UA1073,3038,3601,4345,2025-09-08 22:00:07+00:00,2025-09-09 10:57:29.525436+00:00,23,2166.37
AA3002,4693,1351,2188,2025-09-13 08:45:27+00:00,2025-09-13 17:25:19.441883+00:00,467,1481.18
UA3438,581,4436,1254,2026-05-03 04:59:10+00:00,2026-05-03 06:01:24.920367+00:00,306,1004.77
LA3529,4196,4580,1981,2025-06-20 14:19:06+00:00,2025-06-20 18:37:33.207861+00:00,927,1092.28
SQ4945,985,2733,3404,2026-01-15 16:18:50+00:00,2026-01-15 23:49:42.046709+00:00,977,937.33
EK5975,1558,3329,1642,2025-08-01 06:38:09+00:00,2025-08-01 16:37:42.390119+00:00,72,1727.07
EK504,4278,2082,810,2026-04-04 12:20:27+00:00,2026-04-04 20:57:04.002768+00:00,703,622.17
