nome,codigo_iata,codigo_icao,cidade_id,latitude,longitude,altitude_metros,fuso_horario,ativo
Aeroporto Moreira,ECV,AECV,822,-77.696199,78.807207,826,Asia/Dubai,True
Aeroporto das Neves,ECW,AECW,474,-57.413132,-32.33515,2524,Asia/Seoul,True
Aeroporto Campos,ECX,AECX,33,-42.535747,129.244155,3601,America/Buenos_Aires,True
Aeroporto Silveira Grande,ECY,AECY,430,-9.134322,148.647632,1191,Asia/Dubai,True
Aeroporto da Costa,ECZ,AECZ,489,34.963013,17.718021,546,America/Buenos_Aires,True
Aeroporto Rezende de Teixeira,EDA,AEDA,862,48.635785,122.423876,1361,Australia/Sydney,True
Aeroporto Camargo de Almeida,EDB,AEDB,639,25.440873,12.250082,3006,Africa/Cairo,True
Aeroporto Andrade de da Mata,EDC,AEDC,592,81.951019,29.699988,3312,America/Sao_Paulo,True
Aeroporto Pastor das Flores,EDD,AEDD,300,-72.014295,70.447848,2742,Asia/Shanghai,True
Aeroporto Barros do Norte,EDE,AEDE,731,-49.156249,74.216616,2278,Europe/Berlin,True
Aeroporto Pimenta das Flores,EDF,AEDF,427,-53.423673,10.660427,3018,America/Lima,True
Aeroporto Almeida de Garcia,EDG,AEDG,506,-86.076259,115.768959,3565,Asia/Seoul,True
Aeroporto Macedo do Norte,EDH,AEDH,262,-44.051577,75.595094,782,Europe/Rome,True
Aeroporto Costela,EDI,AEDI,3,-89.139971,88.684609,2226,America/New_York,True
Aeroporto Cirino das Pedras,EDJ,AEDJ,379,-16.146454,-126.361015,1007,America/New_York,True
Aeroporto Ribeiro,EDK,AEDK,320,84.418437,-165.473919,3983,Europe/Paris,True
Aeroporto Andrade da Prata,EDL,AEDL,537,43.305171,-116.472612,4123,Africa/Johannesburg,True
Aeroporto Alves Alegre,EDM,AEDM,768,52.565269,-124.60723,1688,America/Toronto,True
Aeroporto Sá Verde,EDN,AEDN,603,38.012701,27.260352,1222,Asia/Shanghai,True
Aeroporto Sá,EDO,AEDO,874,25.573775,34.760821,1596,Asia/Kolkata,True
Aeroporto Fernandes,EDP,AEDP,844,67.86732,177.043614,3648,America/Toronto,True
Aeroporto Lima do Norte,EDQ,AEDQ,521,72.240476,-13.880926,1993,Africa/Johannesburg,True
Aeroporto Novaes,EDR,AEDR,69,73.846549,122.222733,2642,Europe/Berlin,True
Aeroporto Silveira da Mata,EDS,AEDS,763,35.254431,-52.341757,451,Asia/Kolkata,True
Aeroporto Lima de Oliveira,EDT,AEDT,508,-7.273687,20.968307,1597,America/Mexico_City,True
Aeroporto Castro das Flores,EDU,AEDU,787,24.332217,-8.832999,1838,America/Mexico_City,False
Aeroporto Souza de da Costa,EDV,AEDV,63,83.342294,-123.190069,3088,America/New_York,False
Aeroporto Albuquerque,EDW,AEDW,124,-53.823933,-144.143059,3250,Australia/Sydney,True
Aeroporto Rodrigues Paulista,EDX,AEDX,152,-3.546573,179.877981,3586,America/Los_Angeles,True
Aeroporto da Cruz,EDY,AEDY,903,-9.381503,177.437535,3839,America/Los_Angeles,True
Aeroporto Fernandes Verde,EDZ,AEDZ,219,43.432058,-62.713708,3362,Asia/Seoul,True
Aeroporto Andrade Paulista,EEA,AEEA,714,-7.466548,25.009144,192,America/Mexico_City,True
Aeroporto da Mata Paulista,EEB,AEEB,525,8.596446,-143.75096,3335,Asia/Singapore,True
Aeroporto Campos,EEC,AEEC,956,65.629645,125.347011,3591,America/New_York,True
Aeroporto Nunes Alegre,EED,AEED,357,-33.838058,162.271803,3246,Africa/Cairo,True
Aeroporto Cavalcanti dos Dourados,EEE,AEEE,238,13.419682,-65.315763,2531,Asia/Kolkata,True
Aeroporto Almeida de Macedo,EEF,AEEF,495,-67.300077,-29.324985,2316,Asia/Dubai,True
Aeroporto Martins,EEG,AEEG,913,2.227112,173.189785,367,Africa/Johannesburg,True
Aeroporto Fogaça,EEH,AEEH,636,-86.140349,69.733692,880,Asia/Tokyo,True
Aeroporto Porto de Novais,EEI,AEEI,720,-26.834196,58.72449,1513,Asia/Dubai,True
Aeroporto Jesus,EEJ,AEEJ,244,-43.674057,72.565785,3860,Europe/Madrid,True
Aeroporto Pacheco,EEK,AEEK,139,-62.148793,97.488614,454,America/Mexico_City,True
Aeroporto da Mota,EEL,AEEL,450,-11.623166,169.250785,2346,Africa/Cairo,False
Aeroporto Azevedo dos Dourados,EEM,AEEM,240,42.459034,-115.646413,1284,Africa/Cairo,True
Aeroporto da Luz,EEN,AEEN,117,34.489096,-31.725504,2273,Europe/Madrid,True
Aeroporto da Luz do Amparo,EEO,AEEO,719,-60.000385,167.874284,3558,America/Chicago,True
Aeroporto da Conceição,EEP,AEEP,682,-87.835219,19.447391,555,Europe/Madrid,True
Aeroporto Casa Grande,EEQ,AEEQ,532,-84.236001,-60.144725,1837,Europe/Paris,True
Aeroporto da Conceição,EER,AEER,388,49.637984,-20.310578,3152,Europe/Lisbon,True
Aeroporto Rezende,EES,AEES,853,-22.987847,-32.84572,2582,America/Los_Angeles,False
Aeroporto Cirino,EET,AEET,12,88.722595,-54.798982,2993,Australia/Sydney,False
Aeroporto Pacheco de Dias,EEU,AEEU,988,82.249187,44.24201,3059,America/New_York,True
Aeroporto Novaes,EEV,AEEV,545,-1.311844,107.223637,2369,America/Chicago,True
Aeroporto Araújo,EEW,AEEW,196,-28.138891,62.506879,4474,America/Lima,True
Aeroporto da Cunha do Sul,EEX,AEEX,178,77.899952,-65.533057,3253,America/Bogota,True
Aeroporto Nogueira do Norte,EEY,AEEY,409,-45.628349,-24.88119,286,Asia/Dubai,True
Aeroporto Ferreira,EEZ,AEEZ,343,29.792173,-157.352901,715,Australia/Sydney,True
Aeroporto Barbosa,EFA,AEFA,975,15.72822,91.904249,2975,America/Chicago,True
Aeroporto Camargo de Moraes,EFB,AEFB,206,-4.568044,7.553455,2740,Europe/Berlin,True
Aeroporto da Costa,EFC,AEFC,177,-8.21836,-108.761214,2057,Asia/Tokyo,True
Aeroporto Duarte,EFD,AEFD,21,30.426825,44.788441,4034,Asia/Kolkata,True
Aeroporto Rodrigues das Pedras,EFE,AEFE,115,-54.475251,-83.216008,730,Asia/Dubai,True
Aeroporto Ramos,EFF,AEFF,386,-76.149877,-126.469082,3535,Asia/Seoul,True
Aeroporto da Paz Grande,EFG,AEFG,155,56.233413,-134.097692,2143,Asia/Seoul,True
Aeroporto Duarte,EFH,AEFH,760,31.771429,-145.87904,19,America/Los_Angeles,True
Aeroporto Farias das Pedras,EFI,AEFI,708,-70.534714,29.829186,3626,America/Chicago,True
Aeroporto Melo da Mata,EFJ,AEFJ,549,-40.955477,98.781793,2056,Europe/Madrid,True
Aeroporto Castro,EFK,AEFK,810,80.712296,19.369196,978,Europe/London,True
Aeroporto Aparecida da Mata,EFL,AEFL,528,-70.206182,91.467388,2045,America/Sao_Paulo,True
Aeroporto Pastor,EFM,AEFM,534,63.301916,-63.493012,4438,America/Lima,True
Aeroporto Caldeira,EFN,AEFN,13,-30.653917,55.578404,4160,America/New_York,True
Aeroporto Dias,EFO,AEFO,275,-87.105797,-102.013061,206,Asia/Tokyo,True
Aeroporto Cunha das Flores,EFP,AEFP,567,60.992792,-139.569863,395,Asia/Tokyo,True
Aeroporto Ribeiro,EFQ,AEFQ,972,37.836677,-57.141255,4245,America/Toronto,True
Aeroporto Garcia,EFR,AEFR,443,55.864572,32.871213,311,Africa/Cairo,True
Aeroporto Barbosa,EFS,AEFS,109,50.020807,179.874014,796,Asia/Kolkata,True
Aeroporto Nunes,EFT,AEFT,583,-35.377076,-172.065463,1123,Africa/Cairo,True
Aeroporto Nascimento do Campo,EFU,AEFU,935,82.081763,-75.379625,3523,Asia/Singapore,True
Aeroporto Pereira,EFV,AEFV,795,-43.509822,2.05925,1220,America/Mexico_City,True
Aeroporto Ribeiro de Moura,EFW,AEFW,745,-27.591051,8.526756,1557,Asia/Dubai,True
Aeroporto Dias de da Mata,EFX,AEFX,53,-7.73331,111.141274,4171,America/Buenos_Aires,True
Aeroporto Oliveira,EFY,AEFY,270,15.261828,68.487237,2629,America/Bogota,True
Aeroporto da Cruz Alegre,EFZ,AEFZ,177,-20.01729,130.312629,1217,America/Sao_Paulo,True
Aeroporto Vargas,EGA,AEGA,81,40.318869,-86.502033,3544,Asia/Shanghai,True
Aeroporto da Conceição dos Dourados,EGB,AEGB,704,-26.288721,77.556213,982,Asia/Seoul,True
Aeroporto Souza do Campo,EGC,AEGC,363,-1.625643,129.823556,4196,Africa/Cairo,True
Aeroporto Macedo,EGD,AEGD,24,-38.626283,26.891808,2829,America/New_York,True
Aeroporto Fonseca de Minas,EGE,AEGE,950,0.235696,63.1484,3244,Europe/Lisbon,True
Aeroporto Novais do Galho,EGF,AEGF,408,-41.279395,-165.792708,3158,Europe/London,True
Aeroporto Fonseca,EGG,AEGG,724,77.772773,135.902798,1556,Europe/London,True
Aeroporto Pereira de da Conceição,EGH,AEGH,868,-49.300223,-10.165068,1210,Europe/Rome,True
Aeroporto Viana de Leão,EGI,AEGI,566,75.142648,-41.202673,770,Europe/Paris,True
Aeroporto Nunes,EGJ,AEGJ,915,-50.837364,131.906551,2982,Asia/Seoul,True
Aeroporto Nascimento,EGK,AEGK,258,-32.29292,-37.130119,4128,America/Toronto,False
Aeroporto Vasconcelos,EGL,AEGL,331,63.943295,-107.972062,2010,Europe/Lisbon,True
Aeroporto Rocha Verde,EGM,AEGM,38,3.254071,-47.162498,2287,Europe/London,True
Aeroporto Pereira,EGN,AEGN,486,2.692472,-52.966704,4470,Pacific/Auckland,True
Aeroporto Vieira da Mata,EGO,AEGO,177,-87.268023,40.288519,3054,Asia/Dubai,True
Aeroporto Dias do Campo,EGP,AEGP,183,-23.317936,149.532167,3397,Europe/London,True
Aeroporto Jesus,EGQ,AEGQ,447,33.901089,-130.011718,3394,America/Buenos_Aires,True
Aeroporto Montenegro Grande,EGR,AEGR,826,-58.676904,-57.435769,2083,America/Los_Angeles,True
Aeroporto Pires de Vargas,EGS,AEGS,628,43.115388,73.338337,2821,Asia/Tokyo,True
Aeroporto Cirino,EGT,AEGT,482,60.304978,115.628753,268,Europe/Paris,True
Aeroporto Albuquerque de Cavalcante,EGU,AEGU,803,77.096266,126.071618,1099,Pacific/Auckland,False
Aeroporto Leão,EGV,AEGV,882,-8.216956,-150.960343,219,Asia/Kolkata,True
Aeroporto Teixeira da Prata,EGW,AEGW,304,-24.68616,149.102639,1093,America/Toronto,True
Aeroporto Souza de Brito,EGX,AEGX,777,12.850535,-83.715723,1828,Asia/Seoul,True
Aeroporto Andrade,EGY,AEGY,219,-40.036868,177.833078,2309,America/Mexico_City,True
Aeroporto Alves da Serra,EGZ,AEGZ,75,-84.482863,-101.893553,1952,America/Toronto,True
Aeroporto Cardoso,EHA,AEHA,847,5.145855,121.672499,3497,Asia/Singapore,True
Aeroporto Lima da Praia,EHB,AEHB,653,-81.011299,-27.161756,3984,America/Toronto,True
Aeroporto Guerra,EHC,AEHC,494,26.261934,-131.132387,423,America/Mexico_City,True
Aeroporto Silva,EHD,AEHD,82,29.13615,-157.853903,12,America/Buenos_Aires,True
Aeroporto Campos Alegre,EHE,AEHE,257,-45.55807,-11.420962,1420,Asia/Dubai,False
Aeroporto Pastor do Campo,EHF,AEHF,87,25.633973,-19.092437,3896,America/Bogota,True
Aeroporto Barbosa,EHG,AEHG,660,-50.096025,131.933446,2314,Europe/London,True
Aeroporto Machado das Pedras,EHH,AEHH,217,16.465113,158.823286,1062,Europe/London,True
Aeroporto Sousa de Lopes,EHI,AEHI,369,69.313062,-2.685802,3694,Asia/Seoul,True
Aeroporto Sá do Amparo,EHJ,AEHJ,468,-44.594259,-19.475537,2777,America/New_York,True
Aeroporto Siqueira,EHK,AEHK,110,28.506477,7.61968,2820,Europe/Paris,True
Aeroporto Silveira,EHL,AEHL,959,76.602808,9.479381,3538,America/New_York,True
Aeroporto Cassiano,EHM,AEHM,388,-55.871211,-97.094549,3245,America/Mexico_City,True
Aeroporto Pastor,EHN,AEHN,501,7.563611,1.979312,2439,Europe/Paris,True
Aeroporto Rocha dos Dourados,EHO,AEHO,17,46.461655,106.495767,2337,Asia/Singapore,True
Aeroporto Duarte dos Dourados,EHP,AEHP,705,22.653781,138.38937,2020,Asia/Shanghai,True
Aeroporto Moraes,EHQ,AEHQ,811,16.930609,-19.053378,3889,America/New_York,True
Aeroporto Vargas do Campo,EHR,AEHR,591,36.281264,80.016029,2002,Africa/Johannesburg,True
Aeroporto da Rosa,EHS,AEHS,539,-28.740056,-132.911182,447,Europe/London,True
Aeroporto Fernandes de Aragão,EHT,AEHT,957,-32.89815,-33.371157,3438,America/Mexico_City,True
Aeroporto da Paz Alegre,EHU,AEHU,661,-4.643854,162.091827,3371,America/Toronto,True
Aeroporto Dias da Serra,EHV,AEHV,661,-8.593938,59.222241,559,Pacific/Auckland,True
Aeroporto Aparecida,EHW,AEHW,584,3.020512,-23.573419,3393,America/Toronto,True
Aeroporto Lopes,EHX,AEHX,895,-49.531474,26.708856,2380,Asia/Seoul,True
Aeroporto Oliveira Alegre,EHY,AEHY,805,15.439553,73.534726,529,America/Los_Angeles,True
Aeroporto Ferreira,EHZ,AEHZ,344,44.698052,-117.750045,2721,Africa/Cairo,True
Aeroporto Cavalcante do Campo,EIA,AEIA,634,-39.458777,-103.044895,3992,America/Lima,True
Aeroporto da Mota do Amparo,EIB,AEIB,411,31.443071,1.865361,3105,Asia/Shanghai,True
Aeroporto Câmara de Cavalcante,EIC,AEIC,983,11.290465,44.021567,4042,Africa/Johannesburg,True
Aeroporto da Luz do Campo,EID,AEID,88,37.440009,19.423894,1259,Europe/London,False
Aeroporto Rios,EIE,AEIE,564,39.257804,-135.602958,247,America/Los_Angeles,True
Aeroporto Casa Grande do Campo,EIF,AEIF,183,0.829753,-33.192018,3409,America/Bogota,True
Aeroporto Novaes,EIG,AEIG,187,-32.447374,-64.147857,2648,America/Lima,True
Aeroporto Alves,EIH,AEIH,260,66.06734,96.198853,350,America/Lima,True
Aeroporto Nogueira,EII,AEII,456,-72.33211,71.023009,114,Africa/Johannesburg,True
Aeroporto Abreu,EIJ,AEIJ,2,38.371078,47.218509,2892,Pacific/Auckland,True
Aeroporto Alves de Freitas,EIK,AEIK,922,-56.989309,-123.614429,1429,Australia/Sydney,True
Aeroporto da Paz,EIL,AEIL,922,25.399872,135.565216,3228,Asia/Kolkata,True
Aeroporto Siqueira dos Dourados,EIM,AEIM,676,-66.868444,-72.93204,4229,Europe/Berlin,True
Aeroporto Marques,EIN,AEIN,973,88.939431,-138.611869,1018,America/Lima,True
Aeroporto Camargo do Campo,EIO,AEIO,761,-30.260269,-115.185099,1778,Europe/Rome,True
Aeroporto Lopes de Monteiro,EIP,AEIP,966,-47.697207,-96.475059,3539,Asia/Singapore,True
Aeroporto Borges Grande,EIQ,AEIQ,459,32.372199,-0.825714,1742,Europe/Rome,True
Aeroporto Siqueira do Campo,EIR,AEIR,806,57.740531,-40.319031,2742,America/Buenos_Aires,True
Aeroporto Barros de Goiás,EIS,AEIS,331,-81.344129,59.621687,74,Europe/Lisbon,True
Aeroporto Duarte,EIT,AEIT,605,-11.231399,-146.825896,8,Australia/Sydney,True
Aeroporto Montenegro,EIU,AEIU,77,23.31867,66.860383,1493,Pacific/Auckland,False
Aeroporto da Mota dos Dourados,EIV,AEIV,808,-15.67157,158.533452,288,Australia/Sydney,True
Aeroporto Santos,EIW,AEIW,404,-19.253426,74.873543,3377,America/Bogota,True
Aeroporto Andrade das Pedras,EIX,AEIX,853,30.331094,-9.155768,738,Asia/Singapore,True
Aeroporto Santos,EIY,AEIY,959,-59.349908,96.496748,3016,Asia/Dubai,True
Aeroporto Correia da Prata,EIZ,AEIZ,673,55.740245,101.748379,413,Europe/Berlin,True
Aeroporto Porto,EJA,AEJA,776,-54.499389,154.884688,3045,America/Mexico_City,True
Aeroporto da Cruz,EJB,AEJB,372,-31.333546,-19.62386,3110,Australia/Sydney,True
Aeroporto Pastor,EJC,AEJC,747,-88.106399,169.050693,766,America/Toronto,True
Aeroporto Câmara do Oeste,EJD,AEJD,512,-58.34564,67.886244,2437,Asia/Singapore,True
Aeroporto Melo Grande,EJE,AEJE,275,80.511715,-30.52841,589,Europe/Paris,True
Aeroporto Cirino de Siqueira,EJF,AEJF,91,-43.144544,71.160935,1676,Africa/Johannesburg,True
Aeroporto da Paz de Cardoso,EJG,AEJG,955,-47.423669,97.536813,3234,Europe/Paris,True
Aeroporto Porto,EJH,AEJH,939,-10.548474,-37.993403,2442,Europe/Rome,True
Aeroporto Moreira,EJI,AEJI,889,47.169634,29.904673,521,Africa/Cairo,True
Aeroporto Abreu,EJJ,AEJJ,345,-19.215233,177.165472,1783,America/Sao_Paulo,True
Aeroporto Azevedo do Amparo,EJK,AEJK,404,-53.846732,-127.766477,967,America/New_York,True
Aeroporto Santos,EJL,AEJL,80,-20.008655,-159.664893,4181,Asia/Singapore,True
Aeroporto Andrade,EJM,AEJM,989,82.818673,76.429186,454,Europe/Lisbon,True
Aeroporto Sales Paulista,EJN,AEJN,514,-70.543046,-106.386587,2981,Asia/Seoul,True
Aeroporto Pires Verde,EJO,AEJO,772,-54.825956,155.587954,3902,America/Toronto,True
Aeroporto Porto,EJP,AEJP,687,23.579689,37.566734,2989,Europe/Paris,True
Aeroporto Mendes do Galho,EJQ,AEJQ,644,69.630927,95.551802,2596,America/Lima,True
Aeroporto da Rosa,EJR,AEJR,402,-10.679984,-11.227242,501,Asia/Tokyo,True
Aeroporto da Rocha,EJS,AEJS,530,16.690382,77.12181,302,Australia/Sydney,True
Aeroporto Mendonça de Vieira,EJT,AEJT,187,34.811114,151.17609,3147,America/Bogota,True
Aeroporto Peixoto da Praia,EJU,AEJU,953,-72.702164,-74.721108,4498,Europe/Paris,True
Aeroporto da Rocha de Brito,EJV,AEJV,964,-3.913535,-162.134646,1042,America/Lima,True
Aeroporto Camargo,EJW,AEJW,795,35.174561,-142.247079,1054,Asia/Dubai,True
Aeroporto Leão dos Dourados,EJX,AEJX,200,-5.226285,-85.744803,161,Europe/Paris,True
Aeroporto da Cruz das Pedras,EJY,AEJY,445,46.412036,123.950301,2352,America/Chicago,True
Aeroporto Cavalcanti,EJZ,AEJZ,494,-74.953444,-131.253263,552,Pacific/Auckland,True
Aeroporto Dias de Ribeiro,EKA,AEKA,718,22.572717,-45.212374,2893,Asia/Kolkata,True
Aeroporto Ferreira,EKB,AEKB,485,-11.568013,175.571447,2986,Asia/Tokyo,True
Aeroporto Santos Grande,EKC,AEKC,161,-62.075064,69.379436,2961,Europe/London,True
Aeroporto Mendonça de Peixoto,EKD,AEKD,331,10.146974,60.545123,3581,Europe/Berlin,False
Aeroporto Rodrigues de Goiás,EKE,AEKE,683,-62.754953,-126.776775,1452,America/Bogota,True
Aeroporto da Rocha,EKF,AEKF,817,-47.603248,162.188754,4449,Asia/Singapore,True
Aeroporto Montenegro do Oeste,EKG,AEKG,510,-71.303375,81.431882,1588,Asia/Shanghai,True
Aeroporto Araújo da Prata,EKH,AEKH,613,26.805295,-71.884528,1283,Asia/Kolkata,True
Aeroporto da Luz Alegre,EKI,AEKI,318,63.088664,-0.418746,3378,Europe/Rome,True
Aeroporto Gonçalves dos Dourados,EKJ,AEKJ,329,-83.910873,66.401408,4259,Europe/Madrid,True
Aeroporto Guerra Paulista,EKK,AEKK,11,76.194233,-135.75464,2895,America/Toronto,True
Aeroporto da Mata,EKL,AEKL,539,8.339563,156.466793,3933,Asia/Tokyo,True
Aeroporto Siqueira de Câmara,EKM,AEKM,318,57.388466,159.106824,209,America/Toronto,True
Aeroporto Porto do Norte,EKN,AEKN,556,-69.999405,-175.688037,4339,America/Sao_Paulo,True
Aeroporto Machado das Pedras,EKO,AEKO,576,72.806372,20.181163,3444,Australia/Sydney,True
Aeroporto Oliveira,EKP,AEKP,824,83.915871,-88.690061,3565,America/Chicago,True
Aeroporto Nascimento,EKQ,AEKQ,458,5.650304,97.901385,4489,Asia/Kolkata,True
Aeroporto Vasconcelos,EKR,AEKR,850,-20.862509,48.239959,3183,Asia/Seoul,True
Aeroporto Pimenta,EKS,AEKS,959,-50.533563,-71.874496,3638,Asia/Singapore,True
Aeroporto Cardoso da Prata,EKT,AEKT,588,-16.483706,-97.606503,3928,America/Lima,True
Aeroporto Silveira,EKU,AEKU,152,-61.880944,131.511272,3525,Europe/Paris,True
Aeroporto Garcia,EKV,AEKV,631,76.476569,-55.825876,1485,Europe/Berlin,True
Aeroporto Vasconcelos,EKW,AEKW,212,8.894732,49.974161,2006,Europe/Lisbon,True
Aeroporto Fogaça da Prata,EKX,AEKX,52,-31.836184,-120.747819,2373,America/Sao_Paulo,True
Aeroporto Rezende,EKY,AEKY,649,-89.297127,-9.634288,3413,America/Sao_Paulo,True
Aeroporto Moreira,EKZ,AEKZ,886,73.64545,22.922135,1342,America/Bogota,True
Aeroporto Fonseca,ELA,AELA,364,80.905558,-4.74768,1935,Asia/Kolkata,True
Aeroporto Castro,ELB,AELB,586,5.873977,86.933876,2597,America/Lima,True
Aeroporto Silva de Goiás,ELC,AELC,571,-73.235909,90.495298,3970,America/Toronto,True
Aeroporto Castro da Praia,ELD,AELD,447,-24.329036,41.039143,4331,Pacific/Auckland,True
Aeroporto Jesus do Oeste,ELE,AELE,462,55.123002,2.147459,2837,Africa/Cairo,True
Aeroporto Albuquerque,ELF,AELF,464,-69.035673,-139.236665,4384,Europe/Rome,True
Aeroporto Almeida,ELG,AELG,271,82.45725,80.198293,3197,America/Chicago,True
Aeroporto Montenegro,ELH,AELH,249,61.965895,-64.752176,2776,Australia/Sydney,True
Aeroporto Vieira do Amparo,ELI,AELI,489,-2.992939,-94.67885,1292,America/Chicago,True
Aeroporto Castro,ELJ,AELJ,520,-40.650305,-16.163226,3024,Asia/Dubai,True
Aeroporto da Rosa do Sul,ELK,AELK,75,51.380972,150.283677,666,America/Buenos_Aires,True
Aeroporto Pires,ELL,AELL,853,3.446962,-60.440355,4036,America/Lima,True
Aeroporto Andrade,ELM,AELM,551,62.701877,-100.460982,1535,America/Bogota,False
Aeroporto Souza do Campo,ELN,AELN,798,-84.875765,-158.495109,100,Asia/Tokyo,True
Aeroporto Rezende das Flores,ELO,AELO,758,-69.604207,-97.158697,2638,America/Buenos_Aires,True
Aeroporto Sousa,ELP,AELP,34,-31.946452,24.219025,1835,Europe/Rome,True
Aeroporto Barros de Minas,ELQ,AELQ,190,-37.719024,-134.753385,3844,America/Los_Angeles,True
Aeroporto Montenegro,ELR,AELR,193,19.812188,-91.09337,453,Asia/Seoul,True
Aeroporto Almeida do Sul,ELS,AELS,417,-29.477749,-107.215795,1595,America/Mexico_City,True
Aeroporto Brito,ELT,AELT,968,-4.985155,155.772882,4437,America/Sao_Paulo,True
Aeroporto Correia da Mata,ELU,AELU,831,-61.842506,-113.074382,983,America/Bogota,True
Aeroporto Lima do Galho,ELV,AELV,1,4.562509,21.650489,2664,Africa/Cairo,True
Aeroporto da Rosa,ELW,AELW,668,64.721535,-127.331943,3900,Europe/Berlin,True
Aeroporto Marques do Oeste,ELX,AELX,962,-13.5138,-162.93524,3840,Asia/Singapore,True
Aeroporto da Luz,ELY,AELY,657,56.331844,80.904619,3582,Asia/Dubai,True
Aeroporto Garcia de da Rocha,ELZ,AELZ,583,-0.086689,24.977798,4084,Pacific/Auckland,True
Aeroporto Borges de Goiás,EMA,AEMA,953,-29.704196,-175.99134,452,Africa/Johannesburg,True
Aeroporto Novais Paulista,EMB,AEMB,285,89.271616,58.23348,3634,America/Mexico_City,True
Aeroporto da Paz de Sampaio,EMC,AEMC,410,-61.725952,39.527046,222,Africa/Johannesburg,True
Aeroporto Garcia,EMD,AEMD,952,-10.540218,-96.723784,1490,America/Mexico_City,True
Aeroporto Monteiro,EME,AEME,415,-25.975368,-18.48993,1297,Asia/Shanghai,True
Aeroporto Freitas da Prata,EMF,AEMF,244,-87.174059,43.614731,642,America/Toronto,True
Aeroporto Machado,EMG,AEMG,512,-68.207941,-14.827387,2617,Europe/Berlin,True
Aeroporto Oliveira,EMH,AEMH,861,48.716384,81.032487,3623,Europe/Paris,True
Aeroporto Gonçalves,EMI,AEMI,653,-33.168337,-147.398147,3771,Africa/Johannesburg,False
Aeroporto Machado,EMJ,AEMJ,519,30.826145,-70.503007,4053,Asia/Tokyo,True
Aeroporto Mendes Verde,EMK,AEMK,784,-53.91332,18.223316,18,Asia/Shanghai,True
Aeroporto Ramos,EML,AEML,402,-29.028301,45.596125,1162,Asia/Kolkata,True
Aeroporto Farias Grande,EMM,AEMM,892,21.458459,-46.455147,3714,America/Toronto,True
Aeroporto Brito,EMN,AEMN,25,-27.143872,107.101526,372,Asia/Kolkata,True
Aeroporto Costela,EMO,AEMO,460,-57.298925,100.613539,4380,America/Los_Angeles,True
Aeroporto Pastor de da Cruz,EMP,AEMP,561,-46.380239,-18.035158,230,Europe/Paris,True
Aeroporto Casa Grande,EMQ,AEMQ,968,3.724816,-59.904324,3684,America/Lima,True
Aeroporto Pimenta do Amparo,EMR,AEMR,571,48.763275,-139.809927,1397,Europe/Lisbon,True
Aeroporto Araújo,EMS,AEMS,485,-71.383508,-93.119819,3490,America/Mexico_City,True
Aeroporto da Cunha de Jesus,EMT,AEMT,37,59.197867,10.505565,4347,Europe/Berlin,False
Aeroporto Sousa Alegre,EMU,AEMU,573,-43.055239,151.678202,1672,Asia/Kolkata,True
Aeroporto Andrade,EMV,AEMV,782,2.860292,-135.495926,3629,Europe/Paris,True
Aeroporto Sales Verde,EMW,AEMW,405,-13.397976,60.015042,376,Asia/Dubai,True
Aeroporto Abreu Paulista,EMX,AEMX,381,89.222808,-54.037428,2914,Asia/Singapore,True
Aeroporto Sá,EMY,AEMY,753,74.522451,104.671263,2380,America/Los_Angeles,True
Aeroporto Nogueira de Monteiro,EMZ,AEMZ,327,79.819535,92.597311,3620,Australia/Sydney,True
Aeroporto Rezende de Goiás,ENA,AENA,134,-26.317513,-175.70221,320,Europe/Paris,True
Aeroporto Martins do Amparo,ENB,AENB,845,54.552694,11.949624,4113,America/Buenos_Aires,True
Aeroporto Caldeira,ENC,AENC,644,7.304318,-64.743559,2665,Pacific/Auckland,True
Aeroporto Sampaio de Minas,END,AEND,217,-28.329795,1.386244,2947,Australia/Sydney,True
