passagem_id,tipo_bagagem_id,peso_kg,codigo_rastreio,status
296,627,12.09,BAG-00003050,EXTRAVIADA
4588,868,7.27,BAG-00003051,EM_TRANSITO
4414,144,24.09,BAG-00003052,ENTREGUE
2711,284,14.41,BAG-00003053,DANIFICADA
3600,895,7.92,BAG-00003054,DESPACHADA
4312,792,29.86,BAG-00003055,DANIFICADA
697,890,12.32,BAG-00003056,DANIFICADA
2559,804,6.48,BAG-00003057,DESPACHADA
1422,744,10.06,BAG-00003058,ENTREGUE
448,45,9.36,BAG-00003059,DESPACHADA
2326,372,24.43,BAG-00003060,EXTRAVIADA
2993,666,14.7,BAG-00003061,ENTREGUE
3052,191,19.2,BAG-00003062,DANIFICADA
3317,690,15.86,BAG-00003063,DANIFICADA
1057,108,24.1,BAG-00003064,DANIFICADA
3398,985,12.99,BAG-00003065,EXTRAVIADA
1265,750,12.89,BAG-00003066,DANIFICADA
4136,718,2.62,BAG-00003067,EXTRAVIADA
1239,881,6.71,BAG-00003068,EM_TRANSITO
433,802,10.9,BAG-00003069,ENTREGUE
685,608,27.98,BAG-00003070,DESPACHADA
188,546,10.53,BAG-00003071,DESPACHADA
2578,144,9.43,BAG-00003072,DESPACHADA
1744,418,6.48,BAG-00003073,EM_TRANSITO
1004,925,14.09,BAG-00003074,ENTREGUE
803,738,13.09,BAG-00003075,DANIFICADA
3551,725,22.61,BAG-00003076,DESPACHADA
2504,42,5.57,BAG-00003077,DESPACHADA
857,946,17.89,BAG-00003078,EXTRAVIADA
2997,102,4.16,BAG-00003079,DESPACHADA
4158,421,6.05,BAG-00003080,DANIFICADA
3306,317,13.48,BAG-00003081,ENTREGUE
3075,679,10.56,BAG-00003082,EM_TRANSITO
220,407,21.1,BAG-00003083,ENTREGUE
4235,18,15.83,BAG-00003084,ENTREGUE
1941,937,4.34,BAG-00003085,DESPACHADA
2659,121,15.82,BAG-00003086,EM_TRANSITO
906,395,6.83,BAG-00003087,EXTRAVIADA
2182,339,7.55,BAG-00003088,DANIFICADA
501,406,12.36,BAG-00003089,EXTRAVIADA
3813,540,16.34,BAG-00003090,DANIFICADA
4434,203,4.41,BAG-00003091,DESPACHADA
4283,551,11.61,BAG-00003092,ENTREGUE
2025,487,29.33,BAG-00003093,DANIFICADA
2302,31,11.96,BAG-00003094,DESPACHADA
3866,32,3.49,BAG-00003095,ENTREGUE
4611,275,6.69,BAG-00003096,ENTREGUE
116,993,19.85,BAG-00003097,DESPACHADA
726,602,8.17,BAG-00003098,DANIFICADA
4907,475,9.25,BAG-00003099,DESPACHADA
155,385,6.64,BAG-00003100,EXTRAVIADA
2312,311,2.26,BAG-00003101,ENTREGUE
4395,523,17.93,BAG-00003102,ENTREGUE
4189,139,6.32,BAG-00003103,DANIFICADA
780,412,30.88,BAG-00003104,DANIFICADA
4367,341,4.76,BAG-00003105,DESPACHADA
2711,547,20.1,BAG-00003106,ENTREGUE
4543,246,12.7,BAG-00003107,EM_TRANSITO
3063,275,3.67,BAG-00003108,EM_TRANSITO
4454,613,24.96,BAG-00003109,ENTREGUE
3499,903,8.4,BAG-00003110,DANIFICADA
1546,456,17.45,BAG-00003111,DESPACHADA
4493,758,24.1,BAG-00003112,DESPACHADA
4730,90,6.09,BAG-00003113,EM_TRANSITO
1908,429,25.2,BAG-00003114,DESPACHADA
3799,219,2.92,BAG-00003115,DANIFICADA
3035,216,5.92,BAG-00003116,DESPACHADA
986,335,6.77,BAG-00003117,EM_TRANSITO
2463,259,2.17,BAG-00003118,EM_TRANSITO
3801,139,7.16,BAG-00003119,DANIFICADA
3852,342,2.36,BAG-00003120,ENTREGUE
531,943,7.79,BAG-00003121,EM_TRANSITO
2231,967,7.14,BAG-00003122,ENTREGUE
911,931,6.18,BAG-00003123,EXTRAVIADA
4539,261,7.6,BAG-00003124,DANIFICADA
2211,182,10.58,BAG-00003125,DESPACHADA
3417,581,3.03,BAG-00003126,ENTREGUE
293,59,3.87,BAG-00003127,DESPACHADA
233,267,5.98,BAG-00003128,EXTRAVIADA
547,959,12.2,BAG-00003129,EM_TRANSITO
3797,52,17.9,BAG-00003130,DESPACHADA
2446,967,8.01,BAG-00003131,EXTRAVIADA
2391,371,8.49,BAG-00003132,DANIFICADA
1137,935,7.3,BAG-00003133,EM_TRANSITO
2323,764,19.67,BAG-00003134,DANIFICADA
4421,885,24.19,BAG-00003135,ENTREGUE
4419,175,5.27,BAG-00003136,EXTRAVIADA
3335,443,10.45,BAG-00003137,ENTREGUE
2630,75,4.59,BAG-00003138,DANIFICADA
2114,774,15.56,BAG-00003139,DESPACHADA
605,804,8.36,BAG-00003140,EXTRAVIADA
694,571,13.12,BAG-00003141,EXTRAVIADA
3549,295,12.79,BAG-00003142,EM_TRANSITO
3947,649,6.84,BAG-00003143,EM_TRANSITO
4544,377,14.89,BAG-00003144,EXTRAVIADA
2891,990,7.28,BAG-00003145,DANIFICADA
2074,486,7.88,BAG-00003146,ENTREGUE
4210,405,9.52,BAG-00003147,EM_TRANSITO
3546,836,16.51,BAG-00003148,DESPACHADA
4482,599,9.26,BAG-00003149,DANIFICADA
4766,291,23.02,BAG-00003150,EM_TRANSITO
23,212,6.74,BAG-00003151,DESPACHADA
232,801,9.62,BAG-00003152,DANIFICADA
1633,2,4.16,BAG-00003153,EXTRAVIADA
1315,342,9.85,BAG-00003154,ENTREGUE
82,402,5.0,BAG-00003155,ENTREGUE
1735,771,24.64,BAG-00003156,EXTRAVIADA
3586,280,31.45,BAG-00003157,ENTREGUE
333,783,15.19,BAG-00003158,DESPACHADA
4308,204,16.87,BAG-00003159,EM_TRANSITO
88,494,15.77,BAG-00003160,DESPACHADA
3677,817,10.37,BAG-00003161,DESPACHADA
1827,641,9.96,BAG-00003162,ENTREGUE
2424,2,6.86,BAG-00003163,EXTRAVIADA
2990,740,13.0,BAG-00003164,EM_TRANSITO
701,749,11.27,BAG-00003165,EXTRAVIADA
3152,781,12.18,BAG-00003166,EXTRAVIADA
1077,815,8.21,BAG-00003167,EXTRAVIADA
116,194,29.24,BAG-00003168,ENTREGUE
2709,299,3.47,BAG-00003169,DESPACHADA
82,895,2.52,BAG-00003170,DANIFICADA
3019,827,27.35,BAG-00003171,DESPACHADA
4480,541,4.86,BAG-00003172,EXTRAVIADA
3760,111,15.38,BAG-00003173,DANIFICADA
3775,158,11.82,BAG-00003174,DANIFICADA
3628,836,20.05,BAG-00003175,DESPACHADA
3283,985,9.31,BAG-00003176,EXTRAVIADA
2247,498,5.11,BAG-00003177,DANIFICADA
1107,10,2.04,BAG-00003178,DANIFICADA
2155,302,5.67,BAG-00003179,DANIFICADA
551,244,5.7,BAG-00003180,EXTRAVIADA
1075,456,18.94,BAG-00003181,DESPACHADA
3355,285,9.82,BAG-00003182,DANIFICADA
1333,332,17.34,BAG-00003183,EXTRAVIADA
3014,988,6.35,BAG-00003184,DESPACHADA
2160,425,5.26,BAG-00003185,ENTREGUE
2530,483,2.23,BAG-00003186,ENTREGUE
521,494,6.74,BAG-00003187,DANIFICADA
3920,142,6.37,BAG-00003188,DANIFICADA
3296,478,5.49,BAG-00003189,EM_TRANSITO
321,145,3.07,BAG-00003190,DESPACHADA
4179,242,13.23,BAG-00003191,DANIFICADA
4734,1,7.13,BAG-00003192,DESPACHADA
224,354,15.34,BAG-00003193,EM_TRANSITO
1410,638,4.06,BAG-00003194,EXTRAVIADA
1060,687,3.58,BAG-00003195,DANIFICADA
4243,468,26.33,BAG-00003196,EM_TRANSITO
2362,6,12.9,BAG-00003197,EM_TRANSITO
865,218,3.25,BAG-00003198,EXTRAVIADA
4603,801,12.37,BAG-00003199,EXTRAVIADA
4554,796,15.97,BAG-00003200,EXTRAVIADA
3163,822,6.01,BAG-00003201,DANIFICADA
3875,462,9.92,BAG-00003202,EM_TRANSITO
4773,665,13.74,BAG-00003203,EXTRAVIADA
1081,464,21.32,BAG-00003204,ENTREGUE
1065,454,13.5,BAG-00003205,DANIFICADA
2442,311,23.1,BAG-00003206,EM_TRANSITO
117,279,7.54,BAG-00003207,EXTRAVIADA
3814,370,20.41,BAG-00003208,DANIFICADA
4100,609,5.07,BAG-00003209,EXTRAVIADA
728,360,14.06,BAG-00003210,EM_TRANSITO
3771,10,3.93,BAG-00003211,DANIFICADA
1704,973,25.86,BAG-00003212,ENTREGUE
4222,938,23.39,BAG-00003213,EXTRAVIADA
1158,646,22.57,BAG-00003214,DESPACHADA
4028,382,2.97,BAG-00003215,ENTREGUE
459,399,3.82,BAG-00003216,EXTRAVIADA
241,16,31.69,BAG-00003217,DANIFICADA
4955,988,19.02,BAG-00003218,EM_TRANSITO
2526,907,5.83,BAG-00003219,EXTRAVIADA
2004,123,5.27,BAG-00003220,EXTRAVIADA
1112,64,9.2,BAG-00003221,EXTRAVIADA
4701,535,2.69,BAG-00003222,DANIFICADA
2627,503,10.94,BAG-00003223,DANIFICADA
2445,595,2.35,BAG-00003224,ENTREGUE
3431,920,11.07,BAG-00003225,DESPACHADA
4464,647,30.62,BAG-00003226,EM_TRANSITO
4227,687,4.66,BAG-00003227,EXTRAVIADA
3608,944,17.36,BAG-00003228,EM_TRANSITO
2187,349,27.43,BAG-00003229,DANIFICADA
2920,831,18.19,BAG-00003230,DESPACHADA
3419,225,16.24,BAG-00003231,ENTREGUE
4879,212,19.77,BAG-00003232,DESPACHADA
408,77,6.86,BAG-00003233,EM_TRANSITO
4197,557,12.52,BAG-00003234,DESPACHADA
2313,905,29.35,BAG-00003235,EM_TRANSITO
2064,94,3.75,BAG-00003236,ENTREGUE
2154,678,15.68,BAG-00003237,EM_TRANSITO
962,509,27.44,BAG-00003238,DESPACHADA
4583,464,23.36,BAG-00003239,ENTREGUE
4203,231,12.55,BAG-00003240,EM_TRANSITO
3505,539,4.62,BAG-00003241,DESPACHADA
3145,572,4.77,BAG-00003242,EXTRAVIADA
3388,100,29.87,BAG-00003243,ENTREGUE
3665,188,11.2,BAG-00003244,DESPACHADA
3080,511,12.05,BAG-00003245,DANIFICADA
3025,557,9.36,BAG-00003246,DESPACHADA
1981,423,5.64,BAG-00003247,ENTREGUE
2803,966,14.04,BAG-00003248,DANIFICADA
3275,390,3.69,BAG-00003249,ENTREGUE
3157,951,24.35,BAG-00003250,DESPACHADA
4360,300,18.53,BAG-00003251,EXTRAVIADA
1635,834,19.2,BAG-00003252,ENTREGUE
4451,669,4.16,BAG-00003253,ENTREGUE
1336,46,11.11,BAG-00003254,ENTREGUE
147,699,12.17,BAG-00003255,EXTRAVIADA
784,211,13.68,BAG-00003256,DANIFICADA
1459,759,2.85,BAG-00003257,EM_TRANSITO
2299,254,2.75,BAG-00003258,DANIFICADA
811,414,11.3,BAG-00003259,EM_TRANSITO
1110,510,11.76,BAG-00003260,EXTRAVIADA
3197,279,6.9,BAG-00003261,DANIFICADA
774,763,12.86,BAG-00003262,DANIFICADA
4625,874,10.28,BAG-00003263,EM_TRANSITO
4258,632,20.53,BAG-00003264,DANIFICADA
1021,840,28.84,BAG-00003265,DANIFICADA
3348,728,10.34,BAG-00003266,DANIFICADA
1875,295,10.16,BAG-00003267,EXTRAVIADA
1858,508,22.56,BAG-00003268,EXTRAVIADA
2391,523,3.69,BAG-00003269,EXTRAVIADA
1134,300,28.27,BAG-00003270,DANIFICADA
4190,149,17.34,BAG-00003271,EM_TRANSITO
538,110,13.71,BAG-00003272,DANIFICADA
4008,405,6.79,BAG-00003273,DANIFICADA
3769,438,11.04,BAG-00003274,EM_TRANSITO
3803,421,5.79,BAG-00003275,DESPACHADA
2091,965,18.69,BAG-00003276,EXTRAVIADA
1530,239,3.79,BAG-00003277,DANIFICADA
836,202,6.33,BAG-00003278,EM_TRANSITO
963,991,14.57,BAG-00003279,EM_TRANSITO
5000,689,13.12,BAG-00003280,DANIFICADA
3339,288,11.1,BAG-00003281,ENTREGUE
394,396,22.6,BAG-00003282,EM_TRANSITO
3175,311,22.52,BAG-00003283,ENTREGUE
2648,124,16.0,BAG-00003284,EXTRAVIADA
4175,933,17.67,BAG-00003285,DANIFICADA
4964,71,11.51,BAG-00003286,EXTRAVIADA
1545,521,3.67,BAG-00003287,DESPACHADA
4361,73,23.16,BAG-00003288,ENTREGUE
606,376,22.78,BAG-00003289,DESPACHADA
552,537,12.89,BAG-00003290,DESPACHADA
560,304,13.9,BAG-00003291,EXTRAVIADA
2606,665,15.36,BAG-00003292,DANIFICADA
538,145,23.52,BAG-00003293,EM_TRANSITO
4584,404,13.32,BAG-00003294,ENTREGUE
3046,26,21.15,BAG-00003295,EXTRAVIADA
632,607,19.69,BAG-00003296,ENTREGUE
3823,155,3.5,BAG-00003297,EXTRAVIADA
4189,675,10.39,BAG-00003298,EM_TRANSITO
33,658,5.48,BAG-00003299,EM_TRANSITO
2211,228,18.13,BAG-00003300,DANIFICADA
1085,532,5.6,BAG-00003301,ENTREGUE
2510,291,2.1,BAG-00003302,ENTREGUE
1366,424,4.76,BAG-00003303,EXTRAVIADA
4306,170,2.71,BAG-00003304,DANIFICADA
2960,112,21.82,BAG-00003305,EXTRAVIADA
3781,681,3.85,BAG-00003306,DESPACHADA
2701,623,7.21,BAG-00003307,EXTRAVIADA
122,369,15.26,BAG-00003308,EM_TRANSITO
1730,271,8.06,BAG-00003309,EXTRAVIADA
4422,120,9.87,BAG-00003310,DANIFICADA
2270,411,14.15,BAG-00003311,ENTREGUE
308,193,20.87,BAG-00003312,ENTREGUE
1218,681,4.71,BAG-00003313,EM_TRANSITO
1155,316,23.0,BAG-00003314,ENTREGUE
1526,666,12.12,BAG-00003315,EM_TRANSITO
824,67,13.04,BAG-00003316,DESPACHADA
2454,649,9.99,BAG-00003317,EM_TRANSITO
3992,74,16.18,BAG-00003318,DESPACHADA
736,120,3.55,BAG-00003319,EXTRAVIADA
1523,432,13.65,BAG-00003320,ENTREGUE
4384,237,2.98,BAG-00003321,DANIFICADA
4974,179,2.35,BAG-00003322,EXTRAVIADA
4064,833,18.29,BAG-00003323,DANIFICADA
607,211,19.6,BAG-00003324,EXTRAVIADA
3056,902,8.25,BAG-00003325,DESPACHADA
3196,269,14.17,BAG-00003326,DESPACHADA
1850,99,4.78,BAG-00003327,DESPACHADA
4538,921,3.65,BAG-00003328,EM_TRANSITO
1826,719,5.1,BAG-00003329,EXTRAVIADA
195,287,12.14,BAG-00003330,DESPACHADA
4514,698,7.11,BAG-00003331,DANIFICADA
3764,841,12.13,BAG-00003332,DANIFICADA
4764,675,2.12,BAG-00003333,DESPACHADA
2964,159,2.9,BAG-00003334,EM_TRANSITO
1075,120,3.1,BAG-00003335,DESPACHADA
1712,636,24.64,BAG-00003336,EXTRAVIADA
4390,819,2.0,BAG-00003337,EM_TRANSITO
4219,649,17.33,BAG-00003338,EXTRAVIADA
2139,745,12.97,BAG-00003339,ENTREGUE
2835,989,12.42,BAG-00003340,EXTRAVIADA
4120,321,7.75,BAG-00003341,EM_TRANSITO
2753,599,9.81,BAG-00003342,EM_TRANSITO
3721,478,21.79,BAG-00003343,DANIFICADA
4519,544,10.62,BAG-00003344,EXTRAVIADA
3804,54,28.5,BAG-00003345,DANIFICADA
715,113,12.86,BAG-00003346,ENTREGUE
3368,732,15.51,BAG-00003347,EXTRAVIADA
2612,703,6.33,BAG-00003348,ENTREGUE
3657,630,8.71,BAG-00003349,DESPACHADA
1912,705,2.57,BAG-00003350,DANIFICADA
2943,567,10.64,BAG-00003351,ENTREGUE
1598,234,31.46,BAG-00003352,DANIFICADA
2299,690,3.61,BAG-00003353,EM_TRANSITO
3900,287,7.16,BAG-00003354,EXTRAVIADA
1429,396,22.73,BAG-00003355,EXTRAVIADA
2582,548,5.51,BAG-00003356,EXTRAVIADA
2435,832,27.0,BAG-00003357,DESPACHADA
2403,785,13.65,BAG-00003358,DANIFICADA
43,425,7.26,BAG-00003359,EM_TRANSITO
782,256,14.15,BAG-00003360,DANIFICADA
1964,935,19.06,BAG-00003361,EXTRAVIADA
233,893,29.88,BAG-00003362,DESPACHADA
720,973,24.76,BAG-00003363,ENTREGUE
3882,685,7.48,BAG-00003364,EM_TRANSITO
4574,172,24.57,BAG-00003365,ENTREGUE
1371,774,3.82,BAG-00003366,EXTRAVIADA
1805,513,11.46,BAG-00003367,ENTREGUE
1182,269,19.62,BAG-00003368,EXTRAVIADA
1959,364,15.58,BAG-00003369,EM_TRANSITO
2638,447,16.65,BAG-00003370,ENTREGUE
3905,125,6.63,BAG-00003371,EM_TRANSITO
4630,985,12.84,BAG-00003372,DANIFICADA
4644,874,17.45,BAG-00003373,EM_TRANSITO
3218,576,6.59,BAG-00003374,EXTRAVIADA
742,529,20.99,BAG-00003375,ENTREGUE
1097,940,8.91,BAG-00003376,EXTRAVIADA
3229,846,28.74,BAG-00003377,EM_TRANSITO
103,443,2.27,BAG-00003378,DANIFICADA
3933,228,17.25,BAG-00003379,EM_TRANSITO
3015,2,5.04,BAG-00003380,DESPACHADA
1025,270,5.75,BAG-00003381,DESPACHADA
2264,336,25.94,BAG-00003382,EXTRAVIADA
3150,243,3.05,BAG-00003383,DANIFICADA
3191,228,27.93,BAG-00003384,DESPACHADA
4694,141,2.53,BAG-00003385,DANIFICADA
4639,409,24.0,BAG-00003386,EM_TRANSITO
3428,521,2.87,BAG-00003387,ENTREGUE
50,231,19.37,BAG-00003388,EXTRAVIADA
1506,631,23.43,BAG-00003389,EM_TRANSITO
2964,374,22.74,BAG-00003390,EXTRAVIADA
464,25,18.15,BAG-00003391,EXTRAVIADA
4117,326,25.79,BAG-00003392,DANIFICADA
2755,639,3.27,BAG-00003393,DANIFICADA
2699,50,9.63,BAG-00003394,DANIFICADA
751,337,13.93,BAG-00003395,DANIFICADA
4976,430,3.01,BAG-00003396,ENTREGUE
1890,934,17.26,BAG-00003397,EM_TRANSITO
2160,373,18.17,BAG-00003398,DESPACHADA
1040,12,6.66,BAG-00003399,EM_TRANSITO
1226,539,8.65,BAG-00003400,EM_TRANSITO
3924,421,2.42,BAG-00003401,EM_TRANSITO
792,904,12.19,BAG-00003402,ENTREGUE
2670,178,20.4,BAG-00003403,DANIFICADA
2193,758,25.53,BAG-00003404,EXTRAVIADA
797,679,9.46,BAG-00003405,EM_TRANSITO
44,980,30.37,BAG-00003406,EM_TRANSITO
2293,865,13.95,BAG-00003407,ENTREGUE
325,695,5.29,BAG-00003408,DANIFICADA
1194,79,2.77,BAG-00003409,EXTRAVIADA
2736,448,17.52,BAG-00003410,EXTRAVIADA
1372,364,20.35,BAG-00003411,EM_TRANSITO
3338,296,27.15,BAG-00003412,ENTREGUE
3873,531,27.34,BAG-00003413,EXTRAVIADA
358,142,16.01,BAG-00003414,ENTREGUE
4418,240,19.6,BAG-00003415,ENTREGUE
4942,146,28.89,BAG-00003416,ENTREGUE
1344,227,3.21,BAG-00003417,EM_TRANSITO
2378,966,24.64,BAG-00003418,DANIFICADA
3550,278,3.83,BAG-00003419,ENTREGUE
2970,232,29.98,BAG-00003420,EXTRAVIADA
1325,928,25.57,BAG-00003421,ENTREGUE
484,314,10.51,BAG-00003422,EM_TRANSITO
4056,853,26.02,BAG-00003423,DANIFICADA
2953,658,3.17,BAG-00003424,EXTRAVIADA
942,507,6.56,BAG-00003425,DANIFICADA
1184,240,19.93,BAG-00003426,EM_TRANSITO
4885,611,19.76,BAG-00003427,DESPACHADA
4273,976,17.07,BAG-00003428,ENTREGUE
1358,732,22.8,BAG-00003429,EM_TRANSITO
3793,930,10.07,BAG-00003430,ENTREGUE
479,602,6.51,BAG-00003431,EXTRAVIADA
4865,560,15.81,BAG-00003432,EM_TRANSITO
4901,488,14.25,BAG-00003433,EM_TRANSITO
3502,249,13.51,BAG-00003434,ENTREGUE
2483,30,2.65,BAG-00003435,DESPACHADA
281,523,10.99,BAG-00003436,EM_TRANSITO
803,279,4.2,BAG-00003437,ENTREGUE
694,598,23.7,BAG-00003438,ENTREGUE
3990,125,27.27,BAG-00003439,DANIFICADA
834,500,6.36,BAG-00003440,DESPACHADA
3224,424,11.03,BAG-00003441,DESPACHADA
2352,606,11.21,BAG-00003442,DESPACHADA
3414,814,31.7,BAG-00003443,DESPACHADA
2753,796,21.62,BAG-00003444,ENTREGUE
3401,633,18.97,BAG-00003445,DANIFICADA
866,299,2.22,BAG-00003446,EM_TRANSITO
3573,946,9.63,BAG-00003447,ENTREGUE
2514,109,23.22,BAG-00003448,DESPACHADA
2903,553,11.26,BAG-00003449,DESPACHADA
1613,750,15.83,BAG-00003450,EM_TRANSITO
88,376,21.03,BAG-00003451,EM_TRANSITO
4738,347,13.57,BAG-00003452,DANIFICADA
2256,242,16.62,BAG-00003453,EM_TRANSITO
1670,463,6.4,BAG-00003454,EM_TRANSITO
2047,571,24.11,BAG-00003455,ENTREGUE
4508,892,17.32,BAG-00003456,DANIFICADA
98,70,16.04,BAG-00003457,EXTRAVIADA
268,104,12.18,BAG-00003458,EXTRAVIADA
1550,786,10.67,BAG-00003459,DESPACHADA
916,754,28.73,BAG-00003460,ENTREGUE
1194,861,4.26,BAG-00003461,DESPACHADA
4086,400,31.79,BAG-00003462,ENTREGUE
915,959,5.6,BAG-00003463,DESPACHADA
1089,785,6.53,BAG-00003464,EXTRAVIADA
2844,734,30.44,BAG-00003465,ENTREGUE
3470,58,3.27,BAG-00003466,ENTREGUE
3538,409,12.7,BAG-00003467,EXTRAVIADA
2035,714,16.82,BAG-00003468,EM_TRANSITO
4080,595,12.98,BAG-00003469,DANIFICADA
1419,937,13.64,BAG-00003470,EXTRAVIADA
4612,148,8.24,BAG-00003471,ENTREGUE
1142,979,6.69,BAG-00003472,DESPACHADA
3592,582,4.04,BAG-00003473,EM_TRANSITO
3041,848,9.98,BAG-00003474,DANIFICADA
1010,267,17.13,BAG-00003475,ENTREGUE
4846,797,21.94,BAG-00003476,EXTRAVIADA
2727,638,10.8,BAG-00003477,DESPACHADA
2984,160,10.33,BAG-00003478,EXTRAVIADA
3001,937,12.6,BAG-00003479,DANIFICADA
2692,60,28.75,BAG-00003480,DANIFICADA
1589,802,4.92,BAG-00003481,EM_TRANSITO
761,762,2.04,BAG-00003482,EM_TRANSITO
3615,38,13.04,BAG-00003483,DESPACHADA
319,803,7.71,BAG-00003484,EXTRAVIADA
3566,626,13.79,BAG-00003485,DANIFICADA
2553,86,12.56,BAG-00003486,EXTRAVIADA
931,793,15.72,BAG-00003487,EXTRAVIADA
822,432,19.65,BAG-00003488,DESPACHADA
4324,76,14.64,BAG-00003489,ENTREGUE
4074,270,4.75,BAG-00003490,EXTRAVIADA
1945,236,27.73,BAG-00003491,EXTRAVIADA
3456,114,9.14,BAG-00003492,DANIFICADA
3412,452,3.47,BAG-00003493,EXTRAVIADA
1542,390,7.82,BAG-00003494,EXTRAVIADA
205,939,7.03,BAG-00003495,EXTRAVIADA
1091,561,7.0,BAG-00003496,EM_TRANSITO
3363,673,20.99,BAG-00003497,ENTREGUE
154,95,5.49,BAG-00003498,DESPACHADA
460,555,8.27,BAG-00003499,EM_TRANSITO
1557,448,24.18,BAG-00003500,EM_TRANSITO
2134,819,2.01,BAG-00003501,DANIFICADA
3986,763,8.38,BAG-00003502,DANIFICADA
1680,553,21.03,BAG-00003503,EXTRAVIADA
101,192,12.88,BAG-00003504,EM_TRANSITO
4139,469,21.95,BAG-00003505,DANIFICADA
3847,178,10.13,BAG-00003506,EXTRAVIADA
527,661,4.98,BAG-00003507,DESPACHADA
2885,59,8.39,BAG-00003508,DESPACHADA
456,944,8.26,BAG-00003509,DESPACHADA
2110,389,24.56,BAG-00003510,DESPACHADA
4966,400,11.39,BAG-00003511,EM_TRANSITO
2770,314,16.12,BAG-00003512,DESPACHADA
2197,749,9.31,BAG-00003513,EM_TRANSITO
2343,979,9.96,BAG-00003514,EXTRAVIADA
3633,960,19.14,BAG-00003515,EM_TRANSITO
3145,97,12.3,BAG-00003516,EXTRAVIADA
784,77,2.62,BAG-00003517,DANIFICADA
2073,816,7.49,BAG-00003518,EXTRAVIADA
4635,721,8.08,BAG-00003519,DANIFICADA
4054,5,11.91,BAG-00003520,DESPACHADA
3692,965,21.71,BAG-00003521,DESPACHADA
3277,791,24.1,BAG-00003522,DESPACHADA
2279,99,4.07,BAG-00003523,DESPACHADA
1089,337,17.86,BAG-00003524,EM_TRANSITO
1914,755,2.39,BAG-00003525,EXTRAVIADA
4240,801,11.52,BAG-00003526,EM_TRANSITO
2876,325,7.97,BAG-00003527,EM_TRANSITO
1419,291,7.68,BAG-00003528,DANIFICADA
3622,279,2.58,BAG-00003529,DANIFICADA
3964,483,2.07,BAG-00003530,ENTREGUE
1622,342,5.05,BAG-00003531,EM_TRANSITO
2912,362,9.3,BAG-00003532,EXTRAVIADA
835,406,18.69,BAG-00003533,ENTREGUE
1137,458,4.3,BAG-00003534,ENTREGUE
3808,423,8.25,BAG-00003535,DANIFICADA
4902,348,6.5,BAG-00003536,EM_TRANSITO
2437,573,25.31,BAG-00003537,EXTRAVIADA
1254,876,8.6,BAG-00003538,ENTREGUE
2765,588,25.05,BAG-00003539,EM_TRANSITO
1463,104,13.3,BAG-00003540,ENTREGUE
2622,430,6.7,BAG-00003541,EXTRAVIADA
2565,695,4.94,BAG-00003542,DANIFICADA
4491,376,20.75,BAG-00003543,DANIFICADA
775,207,21.3,BAG-00003544,DESPACHADA
38,614,2.97,BAG-00003545,DESPACHADA
3896,762,3.14,BAG-00003546,DANIFICADA
2604,341,2.37,BAG-00003547,EM_TRANSITO
338,719,5.82,BAG-00003548,DESPACHADA
27,993,18.71,BAG-00003549,ENTREGUE
3760,640,12.34,BAG-00003550,EM_TRANSITO
1117,512,6.88,BAG-00003551,EXTRAVIADA
1842,407,13.73,BAG-00003552,EXTRAVIADA
3157,77,4.95,BAG-00003553,DANIFICADA
950,963,2.08,BAG-00003554,DESPACHADA
178,951,5.56,BAG-00003555,DESPACHADA
2433,801,10.51,BAG-00003556,DANIFICADA
3913,463,8.41,BAG-00003557,ENTREGUE
1498,577,11.02,BAG-00003558,DESPACHADA
1669,326,13.93,BAG-00003559,EM_TRANSITO
2981,642,18.04,BAG-00003560,ENTREGUE
357,150,2.3,BAG-00003561,EM_TRANSITO
3828,986,20.05,BAG-00003562,EXTRAVIADA
2408,981,6.68,BAG-00003563,EM_TRANSITO
3814,216,31.87,BAG-00003564,DESPACHADA
2201,630,19.33,BAG-00003565,DANIFICADA
209,622,5.14,BAG-00003566,ENTREGUE
1070,122,2.24,BAG-00003567,EM_TRANSITO
610,568,8.96,BAG-00003568,DANIFICADA
4733,677,10.33,BAG-00003569,EXTRAVIADA
2839,805,9.47,BAG-00003570,DANIFICADA
1819,19,3.43,BAG-00003571,EXTRAVIADA
1721,361,11.81,BAG-00003572,DANIFICADA
3802,364,12.35,BAG-00003573,DESPACHADA
2519,532,6.48,BAG-00003574,DESPACHADA
2695,976,19.22,BAG-00003575,EM_TRANSITO
4492,976,13.56,BAG-00003576,EM_TRANSITO
3437,345,12.22,BAG-00003577,DANIFICADA
1401,622,3.2,BAG-00003578,EM_TRANSITO
3776,400,25.7,BAG-00003579,EM_TRANSITO
2590,860,19.78,BAG-00003580,ENTREGUE
2951,492,19.15,BAG-00003581,EXTRAVIADA
979,594,25.18,BAG-00003582,EM_TRANSITO
4018,737,4.67,BAG-00003583,EM_TRANSITO
287,592,8.05,BAG-00003584,EM_TRANSITO
1034,217,10.41,BAG-00003585,DESPACHADA
1899,461,11.3,BAG-00003586,DANIFICADA
3627,184,8.06,BAG-00003587,ENTREGUE
2959,438,12.34,BAG-00003588,EM_TRANSITO
1275,460,25.64,BAG-00003589,ENTREGUE
4359,62,11.26,BAG-00003590,EM_TRANSITO
781,577,3.56,BAG-00003591,EXTRAVIADA
4298,970,13.52,BAG-00003592,DESPACHADA
2319,863,5.7,BAG-00003593,EM_TRANSITO
